month,day,hour,total power usage (kW)
1,20,20,0.8520000000000001
1,20,21,0.2975
1,20,22,0.2085
1,20,23,0.188
1,21,0,0.209
1,21,1,0.192
1,21,2,0.17900000000000002
1,21,3,0.17775
1,21,4,0.31525000000000003
1,21,5,0.29925
1,21,6,0.42500000000000004
1,21,7,0.4115
1,21,8,0.3285
1,21,9,0.252
1,21,10,0.28500000000000003
1,21,11,0.395
1,21,12,0.502
1,21,13,0.5235000000000001
1,21,14,0.4325
1,21,15,0.36425
1,21,16,0.36175000000000007
1,21,17,0.3642500000000001
1,21,18,1.457
1,21,19,0.6655
1,21,20,0.4275
1,21,21,0.31875
1,21,22,0.26425
1,21,23,0.2615
1,22,0,0.28975
1,22,1,0.27825
1,22,2,0.25875000000000004
1,22,3,0.2595
1,22,4,0.36050000000000004
1,22,5,0.47125
1,22,6,1.2095
1,22,7,0.65825
1,22,8,0.35350000000000004
1,22,9,0.37450000000000006
1,22,10,0.3497499999999998
1,22,11,0.37925
1,22,12,0.689
1,22,13,0.72475
1,22,14,1.0122499999999999
1,22,15,0.3582500000000002
1,22,16,0.3629999999999999
1,22,17,0.44625000000000004
1,22,18,0.42900000000000005
1,22,19,0.82625
1,22,20,0.53225
1,22,21,0.442
1,22,22,0.31425000000000003
1,22,23,0.392
1,23,0,0.37025
1,23,1,0.38875
1,23,2,0.388
1,23,3,0.4525
1,23,4,0.43050000000000005
1,23,5,0.5935
1,23,6,0.9902500000000001
1,23,7,0.74975
1,23,8,0.40625
1,23,9,0.3285
1,23,10,0.3790000000000001
1,23,11,0.4899999999999998
1,23,12,0.56475
1,23,13,0.8242500000000001
1,23,14,0.22699999999999987
1,23,15,0.20349999999999985
1,23,16,0.193
1,23,17,0.362
1,23,18,0.6759999999999999
1,23,19,0.48300000000000004
1,23,20,0.575
1,23,21,0.36024999999999996
1,23,22,0.29725
1,23,23,0.28275
1,24,0,0.28525
1,24,1,0.30175
1,24,2,0.5197499999999999
1,24,3,0.33099999999999996
1,24,4,0.55425
1,24,5,0.5
1,24,6,0.9175000000000001
1,24,7,0.58275
1,24,8,0.3455
1,24,9,0.373
1,24,10,0.32925000000000004
1,24,11,0.30799999999999994
1,24,12,0.8229999999999998
1,24,13,1.06625
1,24,14,0.3435
1,24,15,0.22950000000000004
1,24,16,0.41600000000000004
1,24,17,0.47100000000000003
1,24,18,0.6817500000000001
1,24,19,1.1915
1,24,20,0.897
1,24,21,0.5287499999999999
1,24,22,0.39999999999999997
1,24,23,0.441
1,25,0,0.42125
1,25,1,0.41774999999999995
1,25,2,0.43925000000000003
1,25,3,0.47275000000000006
1,25,4,0.4715
1,25,5,0.45075000000000004
1,25,6,1.11
1,25,7,0.88425
1,25,8,0.44175
1,25,9,0.4397500000000001
1,25,10,0.3775
1,25,11,0.30574999999999997
1,25,12,0.28025
1,25,13,0.2584999999999996
1,25,14,0.23649999999999993
1,25,15,0.23925000000000007
1,25,16,0.25150000000000006
1,25,17,0.30375
1,25,18,0.4585
1,25,19,0.46724999999999994
1,25,20,0.50975
1,25,21,0.37375
1,25,22,0.28075
1,25,23,0.284
1,26,0,0.286
1,26,1,0.3235
1,26,2,0.28375
1,26,3,0.33249999999999996
1,26,4,0.39475
1,26,5,0.36975
1,26,6,0.902
1,26,7,0.6492499999999999
1,26,8,0.4699999999999999
1,26,9,0.43875
1,26,10,0.41975000000000007
1,26,11,0.4225
1,26,12,0.63625
1,26,13,1.4979999999999998
1,26,14,0.766
1,26,15,0.40725
1,26,16,0.37300000000000005
1,26,17,0.5479999999999999
1,26,18,0.6072500000000001
1,26,19,0.258
1,26,20,0.362
1,26,21,0.307
1,26,22,0.2845
1,26,23,0.22749999999999998
1,27,0,0.3
1,27,1,0.22725
1,27,2,0.22849999999999998
1,27,3,0.292
1,27,4,0.22625
1,27,5,0.29425
1,27,6,0.25125000000000003
1,27,7,0.35925
1,27,8,0.40575
1,27,9,0.44299999999999995
1,27,10,0.31825000000000003
1,27,11,0.40525000000000005
1,27,12,0.32349999999999995
1,27,13,0.2872500000000001
1,27,14,0.41525
1,27,15,0.46925
1,27,16,0.4777499999999999
1,27,17,0.41025
1,27,18,0.62725
1,27,19,0.603
1,27,20,0.44925000000000004
1,27,21,0.44725
1,27,22,0.4435
1,27,23,0.29525
1,28,0,0.295
1,28,1,0.289
1,28,2,0.2935
1,28,3,0.31375
1,28,4,0.3645
1,28,5,0.3535
1,28,6,0.36024999999999996
1,28,7,0.31425000000000003
1,28,8,0.42000000000000004
1,28,9,0.5660000000000001
1,28,10,1.0350000000000001
1,28,11,0.9849999999999999
1,28,12,0.6525
1,28,13,0.4185
1,28,14,0.3557500000000001
1,28,15,0.31074999999999997
1,28,16,0.5405
1,28,17,0.39825000000000005
1,28,18,0.51975
1,28,19,0.58675
1,28,20,0.56
1,28,21,0.39149999999999996
1,28,22,0.281
1,28,23,0.35300000000000004
1,29,0,0.381
1,29,1,0.32
1,29,2,0.3765
1,29,3,0.38575000000000004
1,29,4,0.47825
1,29,5,0.51675
1,29,6,0.816
1,29,7,0.646
1,29,8,0.64325
1,29,9,0.5597500000000001
1,29,10,0.5025
1,29,11,0.31574999999999975
1,29,12,0.39549999999999985
1,29,13,0.8497499999999999
1,29,14,0.665
1,29,15,0.4757499999999998
1,29,16,0.43749999999999983
1,29,17,0.32875
1,29,18,0.7285
1,29,19,0.6819999999999999
1,29,20,0.40725
1,29,21,0.405
1,29,22,0.3785
1,29,23,0.27525
1,30,0,0.24575000000000002
1,30,1,0.24225000000000002
1,30,2,0.27
1,30,3,0.33475
1,30,4,0.60275
1,30,5,0.584
1,30,6,0.96275
1,30,7,0.5125000000000001
1,30,8,1.1572500000000001
1,30,9,0.9107499999999998
1,30,10,0.27849999999999997
1,30,11,0.2825
1,30,12,0.3175
1,30,13,0.24025000000000019
1,30,14,0.27725000000000033
1,30,15,0.21800000000000008
1,30,16,0.58025
1,30,17,0.41800000000000004
1,30,18,0.583
1,30,19,0.72925
1,30,20,0.602
1,30,21,0.47975
1,30,22,0.44949999999999996
1,30,23,0.43474999999999997
1,31,0,0.42975
1,31,1,0.49124999999999996
1,31,2,0.42625
1,31,3,0.45599999999999996
1,31,4,0.39425
1,31,5,0.5880000000000001
1,31,6,0.80975
1,31,7,0.701
1,31,8,0.8584999999999999
1,31,9,0.9604999999999999
1,31,10,0.47950000000000004
1,31,11,0.3849999999999999
1,31,12,0.34975
1,31,13,0.6972499999999999
1,31,14,0.786
1,31,15,0.6345
1,31,16,0.5824999999999999
1,31,17,0.30800000000000005
1,31,18,0.34525000000000006
1,31,19,0.60675
1,31,20,0.50725
1,31,21,0.386
1,31,22,0.47625
1,31,23,0.4145
2,1,0,0.40974999999999995
2,1,1,0.38874999999999993
2,1,2,0.36450000000000005
2,1,3,0.30825
2,1,4,0.4225
2,1,5,0.4745
2,1,6,0.7975
2,1,7,0.64925
2,1,8,0.29875
2,1,9,0.489
2,1,10,0.32400000000000007
2,1,11,0.31349999999999983
2,1,12,0.47400000000000003
2,1,13,0.3157500000000002
2,1,14,0.311
2,1,15,0.34025000000000005
2,1,16,0.44825000000000004
2,1,17,0.39599999999999996
2,1,18,0.52775
2,1,19,0.57975
2,1,20,0.4265
2,1,21,0.26675
2,1,22,0.24674999999999997
2,1,23,0.24525
2,2,0,0.24575000000000002
2,2,1,0.24224999999999997
2,2,2,0.2405
2,2,3,0.24125000000000002
2,2,4,0.4205
2,2,5,0.56975
2,2,6,1.0225
2,2,7,0.6837499999999999
2,2,8,0.27975
2,2,9,0.6002500000000002
2,2,10,0.4040000000000001
2,2,11,0.7432500000000001
2,2,12,0.3772499999999999
2,2,13,1.2492500000000002
2,2,14,1.5115000000000003
2,2,15,0.597
2,2,16,0.6115
2,2,17,0.49200000000000005
2,2,18,0.7729999999999999
2,2,19,0.4075
2,2,20,0.43450000000000005
2,2,21,0.41800000000000004
2,2,22,0.31199999999999994
2,2,23,0.243
2,3,0,0.22775
2,3,1,0.269
2,3,2,0.31125
2,3,3,0.26325
2,3,4,0.5217499999999999
2,3,5,0.5507500000000001
2,3,6,0.47875
2,3,7,0.5597500000000001
2,3,8,0.259
2,3,9,0.42625
2,3,10,0.39425
2,3,11,0.28575000000000006
2,3,12,0.4395
2,3,13,0.6107500000000001
2,3,14,0.4202500000000001
2,3,15,0.6505
2,3,16,0.6965
2,3,17,0.8265
2,3,18,0.828
2,3,19,0.89125
2,3,20,0.88675
2,3,21,0.8547500000000001
2,3,22,0.5967499999999999
2,3,23,0.34925000000000006
2,4,0,0.2965
2,4,1,0.29525
2,4,2,0.301
2,4,3,0.2985
2,4,4,0.5447500000000001
2,4,5,0.569
2,4,6,0.541
2,4,7,0.5605
2,4,8,0.737
2,4,9,1.123
2,4,10,1.0792499999999998
2,4,11,0.46150000000000013
2,4,12,0.4597500000000002
2,4,13,0.40674999999999994
2,4,14,0.49724999999999986
2,4,15,0.4887499999999999
2,4,16,0.7822500000000002
2,4,17,0.75025
2,4,18,0.5842499999999999
2,4,19,0.653
2,4,20,0.671
2,4,21,0.4515
2,4,22,0.33225
2,4,23,0.27975
2,5,0,0.2785
2,5,1,0.27425
2,5,2,0.27449999999999997
2,5,3,0.27449999999999997
2,5,4,0.5115000000000001
2,5,5,0.6509999999999999
2,5,6,1.2195
2,5,7,0.8995
2,5,8,0.25425000000000003
2,5,9,0.22849999999999998
2,5,10,0.2295
2,5,11,0.21575
2,5,12,0.4957499999999999
2,5,13,0.7122499999999999
2,5,14,0.871
2,5,15,0.6284999999999998
2,5,16,0.43699999999999994
2,5,17,0.521
2,5,18,0.55925
2,5,19,0.45125
2,5,20,0.36875
2,5,21,0.43599999999999994
2,5,22,0.3415
2,5,23,0.34349999999999997
2,6,0,0.32925000000000004
2,6,1,0.353
2,6,2,0.32725
2,6,3,0.32225
2,6,4,0.6395000000000001
2,6,5,0.8334999999999999
2,6,6,0.948
2,6,7,0.82275
2,6,8,0.51025
2,6,9,0.5155000000000001
2,6,10,0.37224999999999997
2,6,11,0.653
2,6,12,0.829
2,6,13,1.6315000000000002
2,6,14,1.2012500000000002
2,6,15,0.6065
2,6,16,0.5952500000000001
2,6,17,0.668
2,6,18,0.74775
2,6,19,0.6647500000000001
2,6,20,0.632
2,6,21,0.5055000000000001
2,6,22,0.48850000000000005
2,6,23,0.52725
2,7,0,0.5215
2,7,1,0.5105
2,7,2,0.50275
2,7,3,0.5405
2,7,4,0.47675
2,7,5,0.5825
2,7,6,0.9242500000000001
2,7,7,0.74325
2,7,8,0.6757500000000001
2,7,9,0.22000000000000003
2,7,10,0.20400000000000004
2,7,11,0.28550000000000003
2,7,12,0.2737499999999998
2,7,13,0.5125000000000001
2,7,14,0.46375000000000005
2,7,15,0.3205
2,7,16,0.7215
2,7,17,0.645
2,7,18,0.746
2,7,19,0.65425
2,7,20,1.0997500000000002
2,7,21,0.9655
2,7,22,0.6379999999999999
2,7,23,0.33575
2,8,0,0.36074999999999996
2,8,1,0.35950000000000004
2,8,2,0.34275
2,8,3,0.382
2,8,4,0.4335
2,8,5,0.5842499999999999
2,8,6,1.169
2,8,7,1.21525
2,8,8,0.32175
2,8,9,0.2897500000000002
2,8,10,0.2857499999999999
2,8,11,0.41200000000000003
2,8,12,0.6917500000000002
2,8,13,0.73
2,8,14,0.5650000000000001
2,8,15,0.544
2,8,16,0.43599999999999994
2,8,17,0.4295
2,8,18,0.6227499999999999
2,8,19,0.5295000000000001
2,8,20,0.502
2,8,21,0.4725
2,8,22,0.38525
2,8,23,0.36174999999999996
2,9,0,0.3475
2,9,1,0.33899999999999997
2,9,2,0.36224999999999996
2,9,3,0.3655
2,9,4,0.5922499999999999
2,9,5,0.6985
2,9,6,1.20225
2,9,7,1.34225
2,9,8,0.713
2,9,9,0.21550000000000002
2,9,10,0.21850000000000003
2,9,11,0.21624999999999997
2,9,12,0.21949999999999992
2,9,13,0.37325
2,9,14,0.5607500000000001
2,9,15,0.28150000000000003
2,9,16,0.24475000000000002
2,9,17,0.2435
2,9,18,0.39375
2,9,19,0.56425
2,9,20,0.5297499999999999
2,9,21,0.44925000000000004
2,9,22,0.27249999999999996
2,9,23,0.1865
2,10,0,0.20975
2,10,1,0.20800000000000002
2,10,2,0.1985
2,10,3,0.1915
2,10,4,0.35550000000000004
2,10,5,0.42775
2,10,6,0.36074999999999996
2,10,7,0.3755
2,10,8,0.8747499999999999
2,10,9,0.56125
2,10,10,0.2905
2,10,11,0.22575
2,10,12,0.35725
2,10,13,0.3205
2,10,14,0.266
2,10,15,0.31975000000000003
2,10,16,0.38825
2,10,17,0.505
2,10,18,0.6785
2,10,19,0.78775
2,10,20,0.772
2,10,21,0.5527500000000001
2,10,22,0.271
2,10,23,0.23199999999999998
2,11,0,0.24024999999999996
2,11,1,0.25775
2,11,2,0.22899999999999998
2,11,3,0.316
2,11,4,0.6445
2,11,5,0.6875
2,11,6,0.6485
2,11,7,0.76225
2,11,8,0.66925
2,11,9,1.945
2,11,10,0.9692500000000001
2,11,11,1.05275
2,11,12,0.5545
2,11,13,0.60725
2,11,14,0.6365
2,11,15,0.8275
2,11,16,0.8594999999999999
2,11,17,0.90825
2,11,18,1.1625
2,11,19,1.182
2,11,20,1.0342500000000001
2,11,21,0.6692499999999999
2,11,22,0.998
2,11,23,0.9660000000000001
2,12,0,0.36974999999999997
2,12,1,0.4805
2,12,2,0.47125
2,12,3,0.4265
2,12,4,0.7725
2,12,5,0.83975
2,12,6,0.9715
2,12,7,0.7149999999999999
2,12,8,0.7257499999999999
2,12,9,0.5745000000000001
2,12,10,0.5115
2,12,11,0.5315000000000001
2,12,12,0.8960000000000001
2,12,13,0.93975
2,12,14,0.6652500000000001
2,12,15,0.572
2,12,16,0.7372500000000001
2,12,17,0.73175
2,12,18,0.86225
2,12,19,0.92425
2,12,20,0.844
2,12,21,0.65775
2,12,22,0.58725
2,12,23,0.5489999999999999
2,13,0,0.5425
2,13,1,0.59575
2,13,2,0.538
2,13,3,0.5377500000000001
2,13,4,0.501
2,13,5,0.5415
2,13,6,1.1855
2,13,7,1.07575
2,13,8,0.6187499999999999
2,13,9,0.61375
2,13,10,0.62625
2,13,11,0.77475
2,13,12,0.6595000000000001
2,13,13,0.6225
2,13,14,0.668
2,13,15,0.5190000000000001
2,13,16,0.47500000000000003
2,13,17,0.41400000000000003
2,13,18,0.889
2,13,19,0.7912499999999999
2,13,20,0.8370000000000001
2,13,21,0.60675
2,13,22,0.5149999999999999
2,13,23,0.46024999999999994
2,14,0,0.45099999999999996
2,14,1,0.433
2,14,2,0.457
2,14,3,0.45099999999999996
2,14,4,0.4445
2,14,5,0.54925
2,14,6,0.8712500000000001
2,14,7,0.86775
2,14,8,0.4625
2,14,9,0.318
2,14,10,0.7555000000000001
2,14,11,0.9317500000000001
2,14,12,0.68825
2,14,13,0.8535000000000001
2,14,14,0.5630000000000002
2,14,15,0.23675000000000013
2,14,16,0.322
2,14,17,0.29175
2,14,18,0.37525
2,14,19,0.651
2,14,20,0.62625
2,14,21,0.55975
2,14,22,0.27275
2,14,23,0.27325
2,15,0,0.24150000000000002
2,15,1,0.27025
2,15,2,0.25825
2,15,3,0.2435
2,15,4,0.24175000000000002
2,15,5,0.27125
2,15,6,0.6992500000000001
2,15,7,0.5345000000000001
2,15,8,0.28175
2,15,9,0.204
2,15,10,0.21125000000000005
2,15,11,0.19224999999999998
2,15,12,0.20925000000000013
2,15,13,0.5075
2,15,14,0.602
2,15,15,0.44899999999999995
2,15,16,0.41425
2,15,17,0.32625000000000004
2,15,18,0.7250000000000001
2,15,19,0.6222500000000001
2,15,20,0.542
2,15,21,0.5609999999999999
2,15,22,0.347
2,15,23,0.256
2,16,0,0.261
2,16,1,0.27575
2,16,2,0.24225000000000002
2,16,3,0.27475
2,16,4,0.41925
2,16,5,0.2565
2,16,6,0.8845
2,16,7,0.635
2,16,8,0.4105
