month,day,hour,total power usage (kW)
1,18,13,1.10925
1,18,14,1.0755
1,18,15,1.21375
1,18,16,1.19825
1,18,17,1.0430000000000001
1,18,18,1.3865
1,18,19,1.5679999999999998
1,18,20,1.744
1,18,21,1.78025
1,18,22,7.22475
1,18,23,3.947250000000001
1,19,0,0.78975
1,19,1,0.7575000000000001
1,19,2,0.7280000000000001
1,19,3,0.7747499999999999
1,19,4,0.773
1,19,5,0.7430000000000001
1,19,6,0.91375
1,19,7,1.1382500000000002
1,19,8,0.8807499999999999
1,19,9,1.16975
1,19,10,1.301
1,19,11,1.3667500000000001
1,19,12,1.58025
1,19,13,1.63375
1,19,14,1.41125
1,19,15,1.647
1,19,16,1.4
1,19,17,1.89175
1,19,18,1.46325
1,19,19,1.6260000000000001
1,19,20,3.851
1,19,21,3.1972500000000004
1,19,22,4.9185
1,19,23,1.5445
1,20,0,0.6994999999999999
1,20,1,0.7110000000000001
1,20,2,0.6817500000000001
1,20,3,0.69725
1,20,4,0.6639999999999999
1,20,5,0.59675
1,20,6,0.6955
1,20,7,0.7545
1,20,8,0.772
1,20,9,2.535
1,20,10,3.6969999999999996
1,20,11,1.69625
1,20,12,1.8855
1,20,13,1.5127499999999998
1,20,14,1.2515
1,20,15,1.27575
1,20,16,3.9577500000000003
1,20,17,4.80625
1,20,18,3.8764999999999996
1,20,19,1.48775
1,20,20,1.5242499999999999
1,20,21,2.23975
1,20,22,4.66375
1,20,23,1.654
1,21,0,0.9165000000000001
1,21,1,0.7042499999999999
1,21,2,0.67325
1,21,3,0.6717500000000001
1,21,4,0.71375
1,21,5,0.6619999999999999
1,21,6,0.649
1,21,7,0.60725
1,21,8,0.646
1,21,9,1.0130000000000001
1,21,10,1.19325
1,21,11,1.1267500000000001
1,21,12,1.2462499999999999
1,21,13,2.28825
1,21,14,1.6275
1,21,15,1.697
1,21,16,1.4669999999999999
1,21,17,1.3867500000000001
1,21,18,1.278
1,21,19,1.179
1,21,20,1.3359999999999999
1,21,21,1.15825
1,21,22,1.84275
1,21,23,1.577
1,22,0,1.23125
1,22,1,0.665
1,22,2,0.7035
1,22,3,0.6262500000000001
1,22,4,0.6637500000000001
1,22,5,0.667
1,22,6,0.69725
1,22,7,0.9045
1,22,8,0.796
1,22,9,1.07575
1,22,10,1.26325
1,22,11,1.0385
1,22,12,0.99675
1,22,13,0.9087500000000001
1,22,14,0.8144999999999998
1,22,15,1.03075
1,22,16,1.0457500000000002
1,22,17,1.0245
1,22,18,1.1047500000000001
1,22,19,1.13825
1,22,20,1.2585
1,22,21,1.4180000000000001
1,22,22,4.33525
1,22,23,4.2255
1,23,0,4.24525
1,23,1,2.4565
1,23,2,0.95625
1,23,3,0.86225
1,23,4,0.8739999999999999
1,23,5,0.8439999999999999
1,23,6,0.9295000000000001
1,23,7,1.2355
1,23,8,2.2502500000000003
1,23,9,1.3272499999999998
1,23,10,0.7952499999999999
1,23,11,0.7490000000000001
1,23,12,0.68475
1,23,13,0.6950000000000001
1,23,14,0.6495
1,23,15,0.65275
1,23,16,0.95675
1,23,17,1.01925
1,23,18,1.3127499999999999
1,23,19,1.3915000000000002
1,23,20,1.4415
1,23,21,1.9535
1,23,22,7.2705
1,23,23,4.3805000000000005
1,24,0,4.13975
1,24,1,2.555
1,24,2,0.8382499999999999
1,24,3,0.8280000000000001
1,24,4,0.7277499999999999
1,24,5,0.7827500000000001
1,24,6,0.7782499999999999
1,24,7,1.3535
1,24,8,0.9347499999999997
1,24,9,1.21125
1,24,10,1.4000000000000001
1,24,11,1.24675
1,24,12,0.9252500000000001
1,24,13,0.8775
1,24,14,0.9495
1,24,15,1.3325
1,24,16,1.7970000000000002
1,24,17,1.2175
1,24,18,4.009250000000001
1,24,19,1.25975
1,24,20,1.2120000000000002
1,24,21,1.1119999999999999
1,24,22,5.735000000000001
1,24,23,4.1205
1,25,0,2.265
1,25,1,0.8219999999999998
1,25,2,0.75675
1,25,3,0.8322499999999999
1,25,4,0.72125
1,25,5,0.8390000000000001
1,25,6,0.7364999999999999
1,25,7,1.04075
1,25,8,0.6645
1,25,9,0.76675
1,25,10,0.6955
1,25,11,0.6609999999999998
1,25,12,0.646
1,25,13,0.621
1,25,14,0.63425
1,25,15,0.798
1,25,16,1.4385
1,25,17,1.6285000000000003
1,25,18,1.55075
1,25,19,1.333
1,25,20,1.298
1,25,21,2.7295
1,25,22,4.16875
1,25,23,3.971
1,26,0,3.944
1,26,1,2.051
1,26,2,0.7034999999999999
1,26,3,0.64425
1,26,4,0.68475
1,26,5,0.68275
1,26,6,0.6835
1,26,7,0.821
1,26,8,0.62325
1,26,9,0.6869999999999999
1,26,10,0.90025
1,26,11,0.679
1,26,12,0.8394999999999999
1,26,13,0.97425
1,26,14,0.93925
1,26,15,0.895
1,26,16,0.89025
1,26,17,1.234
1,26,18,1.5065000000000002
1,26,19,1.2694999999999999
1,26,20,1.35825
1,26,21,1.5815000000000001
1,26,22,1.2492500000000002
1,26,23,0.8559999999999999
1,27,0,0.778
1,27,1,0.7475
1,27,2,0.7655000000000001
1,27,3,0.787
1,27,4,0.7915
1,27,5,0.621
1,27,6,0.64825
1,27,7,0.748
1,27,8,0.74075
1,27,9,1.0350000000000001
1,27,10,0.66725
1,27,11,0.5459999999999999
1,27,12,0.60675
1,27,13,1.208
1,27,14,1.41275
1,27,15,1.0125
1,27,16,1.066
1,27,17,1.129
1,27,18,1.24575
1,27,19,1.2810000000000001
1,27,20,1.255
1,27,21,1.22875
1,27,22,0.8645
1,27,23,0.679
1,28,0,0.63
1,28,1,0.6497499999999999
1,28,2,0.63925
1,28,3,0.6679999999999999
1,28,4,0.61925
1,28,5,0.74725
1,28,6,0.7277500000000001
1,28,7,0.71275
1,28,8,0.8305
1,28,9,0.9395
1,28,10,0.8654999999999999
1,28,11,0.6777500000000001
1,28,12,0.7845000000000001
1,28,13,1.54725
1,28,14,1.5025
1,28,15,0.9569999999999999
1,28,16,1.03875
1,28,17,0.76125
1,28,18,0.7795
1,28,19,2.317
1,28,20,3.502
1,28,21,3.5079999999999996
1,28,22,4.00175
1,28,23,3.94075
1,29,0,0.9677499999999999
1,29,1,0.71975
1,29,2,0.66175
1,29,3,0.64425
1,29,4,0.6725000000000001
1,29,5,0.65325
1,29,6,0.7925
1,29,7,1.197
1,29,8,0.81575
1,29,9,0.7040000000000001
1,29,10,0.8
1,29,11,2.2337499999999997
1,29,12,2.8390000000000004
1,29,13,1.30675
1,29,14,1.31725
1,29,15,1.29325
1,29,16,1.55325
1,29,17,1.4197500000000003
1,29,18,1.6644999999999999
1,29,19,1.5487499999999998
1,29,20,1.8780000000000003
1,29,21,1.8337500000000002
1,29,22,4.36925
1,29,23,4.05825
1,30,0,3.94625
1,30,1,1.9565000000000003
1,30,2,0.7017499999999999
1,30,3,0.704
1,30,4,0.6762499999999999
1,30,5,0.7802499999999999
1,30,6,0.9924999999999999
1,30,7,0.761
1,30,8,2.57225
1,30,9,2.80375
1,30,10,0.91625
1,30,11,0.62825
1,30,12,0.6897500000000001
1,30,13,0.608
1,30,14,0.699
1,30,15,0.7569999999999999
1,30,16,1.06525
1,30,17,0.8832500000000001
1,30,18,1.21825
1,30,19,2.4262500000000005
1,30,20,3.1315000000000004
1,30,21,4.071000000000001
1,30,22,6.816750000000002
1,30,23,3.564
1,31,0,0.64675
1,31,1,0.66775
1,31,2,0.6772499999999999
1,31,3,0.6832499999999999
1,31,4,0.67075
1,31,5,0.6812499999999999
1,31,6,2.2327500000000002
1,31,7,3.7115
1,31,8,2.025
1,31,9,0.9115
1,31,10,0.8405
1,31,11,0.7979999999999999
1,31,12,0.84925
1,31,13,0.7787499999999998
1,31,14,0.7714999999999999
1,31,15,0.79725
1,31,16,1.09975
1,31,17,1.3459999999999996
1,31,18,1.4027500000000002
1,31,19,1.42825
1,31,20,1.2965
1,31,21,1.39775
1,31,22,1.43675
1,31,23,3.0752500000000005
2,1,0,4.017500000000001
2,1,1,1.8284999999999998
2,1,2,0.7677499999999999
2,1,3,0.71175
2,1,4,0.71275
2,1,5,0.73925
2,1,6,0.648
2,1,7,1.4785
2,1,8,1.9282500000000002
2,1,9,4.251
2,1,10,1.04725
2,1,11,1.0254999999999999
2,1,12,1.00975
2,1,13,1.0967500000000001
2,1,14,1.1585
2,1,15,1.057
2,1,16,1.5827499999999999
2,1,17,1.61225
2,1,18,1.58575
2,1,19,2.4305000000000003
2,1,20,1.38925
2,1,21,1.3659999999999999
2,1,22,4.3195000000000014
2,1,23,1.481
2,2,0,0.704
2,2,1,0.7177499999999999
2,2,2,0.6567500000000001
2,2,3,0.66025
2,2,4,0.6765
2,2,5,0.8975
2,2,6,0.8012499999999999
2,2,7,1.1832500000000001
2,2,8,0.97425
2,2,9,2.41075
2,2,10,6.627500000000001
2,2,11,3.6209999999999996
2,2,12,0.7492499999999999
2,2,13,2.8405
2,2,14,2.8405
2,2,15,0.6940000000000001
2,2,16,1.0085
2,2,17,0.975
2,2,18,1.4440000000000002
2,2,19,1.489
2,2,20,1.32975
2,2,21,1.3302500000000002
2,2,22,3.3745
2,2,23,0.8565
2,3,0,0.76025
2,3,1,0.7670000000000001
2,3,2,0.7275
2,3,3,0.742
2,3,4,0.756
2,3,5,0.7257499999999999
2,3,6,0.737
2,3,7,1.1505
2,3,8,2.107
2,3,9,3.492
2,3,10,3.3895
2,3,11,1.57375
2,3,12,1.8535
2,3,13,1.81725
2,3,14,1.8945
2,3,15,1.6652500000000001
2,3,16,1.5585
2,3,17,1.4795
2,3,18,1.6802499999999998
2,3,19,2.28575
2,3,20,1.8099999999999998
2,3,21,1.65775
2,3,22,1.73625
2,3,23,0.8082499999999999
2,4,0,0.73725
2,4,1,0.7264999999999999
2,4,2,0.7224999999999999
2,4,3,0.7207499999999999
2,4,4,0.706
2,4,5,0.78525
2,4,6,0.73025
2,4,7,0.7400000000000001
2,4,8,1.00275
2,4,9,0.9137500000000001
2,4,10,1.046
2,4,11,0.95975
2,4,12,1.2147500000000002
2,4,13,1.05575
2,4,14,3.7820000000000005
2,4,15,1.2240000000000002
2,4,16,1.3245
2,4,17,0.671
2,4,18,0.6895
2,4,19,0.655
2,4,20,1.43375
2,4,21,1.49875
2,4,22,1.2389999999999999
2,4,23,0.8049999999999999
2,5,0,0.73375
2,5,1,0.679
2,5,2,0.6762499999999999
2,5,3,0.7262500000000001
2,5,4,0.6819999999999999
2,5,5,0.69675
2,5,6,0.946
2,5,7,1.08925
2,5,8,0.7695000000000001
2,5,9,0.79325
2,5,10,4.03125
2,5,11,3.95525
2,5,12,1.1502500000000002
2,5,13,5.249750000000001
2,5,14,6.396999999999999
2,5,15,1.803
2,5,16,1.4175
2,5,17,0.7789999999999999
2,5,18,0.739
2,5,19,0.9844999999999999
2,5,20,1.60575
2,5,21,1.579
2,5,22,4.142250000000001
2,5,23,3.48325
2,6,0,0.7402499999999999
2,6,1,0.732
2,6,2,0.7412500000000001
2,6,3,0.7575
2,6,4,0.7795
2,6,5,0.74225
2,6,6,0.7659999999999999
2,6,7,3.434
2,6,8,3.34875
2,6,9,3.77925
2,6,10,1.96075
2,6,11,1.08725
2,6,12,0.75225
2,6,13,0.9005000000000001
2,6,14,1.1949999999999998
2,6,15,1.16125
2,6,16,1.33825
2,6,17,1.13675
2,6,18,0.9125000000000001
2,6,19,1.90525
2,6,20,1.4044999999999999
2,6,21,1.517
2,6,22,4.1282499999999995
2,6,23,4.0322499999999994
2,7,0,2.584
2,7,1,0.7545
2,7,2,0.7477500000000001
2,7,3,0.7124999999999999
2,7,4,0.7
2,7,5,0.7117499999999999
2,7,6,0.7505
2,7,7,1.05575
2,7,8,3.19975
2,7,9,4.38975
2,7,10,1.311
2,7,11,1.12175
2,7,12,1.17275
2,7,13,3.04225
2,7,14,4.5245
2,7,15,4.4727500000000004
2,7,16,2.1995
2,7,17,1.32375
2,7,18,1.4260000000000002
2,7,19,1.7317500000000001
2,7,20,1.6055000000000001
2,7,21,1.67175
2,7,22,1.1877499999999999
2,7,23,0.93525
2,8,0,0.9047499999999999
2,8,1,0.8755000000000001
2,8,2,0.91675
2,8,3,0.93425
2,8,4,0.915
2,8,5,0.884
2,8,6,1.14375
2,8,7,1.46475
2,8,8,2.7225
2,8,9,3.943
2,8,10,1.4934999999999998
2,8,11,1.42625
2,8,12,1.2312500000000002
2,8,13,1.1467500000000002
2,8,14,1.15075
2,8,15,1.64775
2,8,16,1.5985
2,8,17,1.2712500000000002
2,8,18,1.30725
2,8,19,1.7280000000000002
2,8,20,1.37075
2,8,21,1.4435000000000002
2,8,22,3.832
2,8,23,3.3082500000000006
2,9,0,0.70525
2,9,1,0.652
2,9,2,0.6775
2,9,3,0.66625
2,9,4,0.79975
2,9,5,0.83975
2,9,6,0.9897500000000001
2,9,7,1.771
2,9,8,0.9085
2,9,9,0.8352499999999999
2,9,10,0.78875
2,9,11,0.749
2,9,12,0.6880000000000001
2,9,13,0.74075
2,9,14,0.7635
2,9,15,0.5800000000000001
2,9,16,0.879
2,9,17,1.51425
2,9,18,1.756
2,9,19,1.4475
2,9,20,1.2440000000000002
2,9,21,1.162
2,9,22,3.8022500000000004
2,9,23,0.6839999999999999
2,10,0,0.65425
2,10,1,0.67025
2,10,2,0.6399999999999999
2,10,3,0.5619999999999999
2,10,4,0.606
2,10,5,0.636
2,10,6,0.60725
2,10,7,0.85075
2,10,8,0.74075
2,10,9,0.8460000000000001
2,10,10,0.92525
2,10,11,1.173
2,10,12,0.9569999999999999
2,10,13,2.0375
2,10,14,2.0595
2,10,15,3.6559999999999997
2,10,16,1.83075
2,10,17,2.2887500000000003
2,10,18,1.40925
2,10,19,1.51875
2,10,20,1.44625
2,10,21,1.3984999999999999
2,10,22,1.8479999999999999
2,10,23,1.0055
2,11,0,1.01375
2,11,1,0.96575
2,11,2,0.9710000000000001
2,11,3,1.0310000000000001
2,11,4,0.9607500000000001
2,11,5,1.01575
2,11,6,0.9747500000000001
2,11,7,1.0012500000000002
2,11,8,0.9550000000000001
2,11,9,1.4807500000000002
2,11,10,1.0252500000000002
2,11,11,0.98125
2,11,12,1.13
2,11,13,1.3279999999999998
2,11,14,1.8375
2,11,15,1.74525
2,11,16,1.279
2,11,17,1.5125
2,11,18,1.5267499999999998
2,11,19,1.23025
2,11,20,1.6972500000000001
2,11,21,1.4997500000000001
2,11,22,1.4284999999999999
2,11,23,0.9677500000000001
2,12,0,0.89625
2,12,1,0.8905
2,12,2,0.8265
2,12,3,0.8462500000000001
2,12,4,0.86625
2,12,5,0.8360000000000001
2,12,6,0.8280000000000001
2,12,7,1.0154999999999998
2,12,8,0.726
2,12,9,0.8940000000000001
2,12,10,4.84675
2,12,11,4.0634999999999994
2,12,12,1.057
2,12,13,1.28075
2,12,14,1.1855
2,12,15,1.1255000000000002
2,12,16,0.661
2,12,17,0.6515
2,12,18,0.7785
2,12,19,0.6987500000000001
2,12,20,2.2327500000000002
2,12,21,1.522
2,12,22,1.2257500000000001
2,12,23,0.89225
2,13,0,0.8095000000000001
2,13,1,0.7735
2,13,2,0.68025
2,13,3,0.7795000000000001
2,13,4,0.7025
2,13,5,0.71375
2,13,6,0.94575
2,13,7,0.9705
2,13,8,0.8980000000000001
2,13,9,0.6985000000000001
2,13,10,0.7275
2,13,11,0.76875
2,13,12,1.127
2,13,13,0.8619999999999999
2,13,14,0.913
2,13,15,0.76675
2,13,16,3.484750000000001
2,13,17,2.05275
2,13,18,1.973
2,13,19,1.84725
2,13,20,1.25875
2,13,21,1.40275
2,13,22,4.89975
2,13,23,2.093
2,14,0,0.83225
2,14,1,0.7005
2,14,2,0.6669999999999999
2,14,3,0.715
2,14,4,0.6497499999999999
2,14,5,0.68975
2,14,6,0.917
2,14,7,1.25175
2,14,8,1.5347499999999998
2,14,9,1.59525
2,14,10,1.28275
2,14,11,3.0097499999999995
2,14,12,1.994
2,14,13,1.0915
2,14,14,1.1075
2,14,15,0.914
2,14,16,2.5605
2,14,17,1.2947499999999998
2,14,18,1.3047499999999999
2,14,19,1.2974999999999999
2,14,20,1.2962500000000001
2,14,21,1.4522500000000005
2,14,22,2.343
2,14,23,3.0835
2,15,0,0.76575
2,15,1,0.7467499999999999
2,15,2,0.6930000000000001
2,15,3,0.68875
2,15,4,0.6165
2,15,5,0.647
2,15,6,0.8075
2,15,7,1.0245
2,15,8,1.0365000000000002
2,15,9,0.8830000000000001
2,15,10,0.90125
2,15,11,1.0025
2,15,12,0.9397500000000001
2,15,13,0.9805
2,15,14,1.02825
2,15,15,1.45675
2,15,16,3.7420000000000004
2,15,17,1.6432499999999999
2,15,18,1.40675
2,15,19,1.35775
2,15,20,1.40625
2,15,21,1.34025
2,15,22,3.1995
2,15,23,0.73825
2,16,0,0.703
2,16,1,0.7395
2,16,2,0.661
2,16,3,0.8205
2,16,4,0.68475
2,16,5,0.6890000000000001
2,16,6,0.7829999999999999
2,16,7,1.48175
2,16,8,1.50775
2,16,9,1.538
2,16,10,0.7417499999999999
2,16,11,0.75725
2,16,12,0.9490000000000001
2,16,13,0.8295
2,16,14,0.66925
2,16,15,0.62
2,16,16,1.127
2,16,17,1.2279999999999998
2,16,18,1.394
2,16,19,1.883
2,16,20,1.90075
2,16,21,1.447
2,16,22,4.06975
2,16,23,1.1785
2,17,0,0.7345
2,17,1,0.667
2,17,2,0.7394999999999999
2,17,3,0.671
2,17,4,0.6900000000000001
