month,day,hour,total power usage (kW)
1,1,0,1.019
1,1,1,0.0
1,1,2,0.93925
1,1,3,1.0
1,1,4,0.9565
1,1,5,0.9669999999999999
1,1,6,1.47225
1,1,7,1.3445
1,1,8,2.04525
1,1,9,1.6315
1,1,10,2.1442500000000004
1,1,11,1.51875
1,1,12,1.519
1,1,13,1.5117500000000001
1,1,14,1.2462499999999999
1,1,15,1.4427499999999998
1,1,16,1.4935
1,1,17,1.5450000000000002
1,1,18,1.5942500000000002
1,1,19,1.42025
1,1,20,1.40775
1,1,21,1.2477500000000001
1,1,22,1.066
1,1,23,0.9512499999999999
1,2,0,0.94125
1,2,1,0.789
1,2,2,0.792
1,2,3,0.8182499999999999
1,2,4,0.7797499999999999
1,2,5,1.1145
1,2,6,1.328
1,2,7,0.86525
1,2,8,1.46875
1,2,9,1.18525
1,2,10,1.036
1,2,11,1.4442499999999998
1,2,12,1.24975
1,2,13,1.48225
1,2,14,1.4045
1,2,15,1.01525
1,2,16,0.9952500000000001
1,2,17,1.6715
1,2,18,1.88875
1,2,19,1.53525
1,2,20,1.7515
1,2,21,1.296
1,2,22,1.03075
1,2,23,0.8267500000000001
1,3,0,0.81
1,3,1,0.8235000000000001
1,3,2,0.8452499999999998
1,3,3,0.8694999999999999
1,3,4,0.8025
1,3,5,0.823
1,3,6,1.2177499999999999
1,3,7,1.0550000000000002
1,3,8,1.3585
1,3,9,0.9880000000000001
1,3,10,0.8765
1,3,11,0.94475
1,3,12,1.6709999999999998
1,3,13,1.06025
1,3,14,0.9199999999999999
1,3,15,0.86825
1,3,16,1.0514999999999999
1,3,17,1.2182499999999998
1,3,18,1.2525
1,3,19,1.37975
1,3,20,1.18175
1,3,21,1.209
1,3,22,1.06375
1,3,23,0.8295
1,4,0,0.8420000000000001
1,4,1,0.7705
1,4,2,0.8395
1,4,3,0.772
1,4,4,0.83475
1,4,5,0.9552499999999999
1,4,6,1.2622499999999999
1,4,7,0.8215000000000001
1,4,8,1.3395
1,4,9,0.9292499999999999
1,4,10,1.01775
1,4,11,1.67175
1,4,12,1.02
1,4,13,0.94025
1,4,14,0.9520000000000001
1,4,15,1.0202499999999999
1,4,16,1.0562500000000001
1,4,17,1.41075
1,4,18,0.87975
1,4,19,0.72425
1,4,20,0.79125
1,4,21,0.8472500000000001
1,4,22,0.53975
1,4,23,0.49275
1,5,0,0.4485
1,5,1,0.47175
1,5,2,0.49949999999999994
1,5,3,0.44975
1,5,4,0.47224999999999995
1,5,5,0.45875000000000005
1,5,6,0.643
1,5,7,0.55325
1,5,8,0.8697499999999999
1,5,9,0.7782500000000001
1,5,10,1.58025
1,5,11,0.9087500000000001
1,5,12,0.40975
1,5,13,0.512
1,5,14,0.426
1,5,15,0.4635
1,5,16,0.48224999999999996
1,5,17,0.5387500000000001
1,5,18,0.56525
1,5,19,1.44325
1,5,20,1.0070000000000001
1,5,21,0.711
1,5,22,0.51125
1,5,23,0.46025
1,6,0,0.4455
1,6,1,0.47600000000000003
1,6,2,0.44025000000000003
1,6,3,0.50275
1,6,4,0.45375000000000004
1,6,5,0.6375
1,6,6,1.0022499999999999
1,6,7,0.47825000000000006
1,6,8,0.96025
1,6,9,0.56025
1,6,10,0.5117499999999999
1,6,11,0.5325
1,6,12,0.459
1,6,13,0.74075
1,6,14,0.79475
1,6,15,0.72425
1,6,16,0.749
1,6,17,1.17425
1,6,18,0.86775
1,6,19,0.6595
1,6,20,0.62375
1,6,21,0.552
1,6,22,0.42525
1,6,23,0.44375
1,7,0,0.4295
1,7,1,0.41100000000000003
1,7,2,0.39249999999999996
1,7,3,0.42050000000000004
1,7,4,0.374
