month,day,hour,total power usage (kW)
1,25,19,0.9259999999999999
1,25,20,0.49550000000000005
1,25,21,0.593
1,25,22,1.36825
1,25,23,1.6837499999999999
1,26,0,1.671
1,26,1,1.67425
1,26,2,1.6655
1,26,3,1.6582499999999998
1,26,4,0.58825
1,26,5,0.26025000000000004
1,26,6,0.44400000000000006
1,26,7,1.01075
1,26,8,0.41800000000000004
1,26,9,0.42525
1,26,10,0.496
1,26,11,0.356
1,26,12,0.26125000000000004
1,26,13,0.27649999999999997
1,26,14,0.361
1,26,15,0.3115
1,26,16,0.42224999999999996
1,26,17,0.7969999999999999
1,26,18,1.2257500000000001
1,26,19,2.57725
1,26,20,1.7135
1,26,21,0.6467499999999999
1,26,22,0.45675000000000004
1,26,23,0.31725000000000003
1,27,0,0.28375
1,27,1,0.28525
1,27,2,0.27875
1,27,3,0.27825
1,27,4,0.26575
1,27,5,0.26849999999999996
1,27,6,0.29925
1,27,7,0.367
1,27,8,0.4377500000000001
1,27,9,0.2745
1,27,10,2.5015
1,27,11,0.349
1,27,12,1.1862499999999998
1,27,13,1.6497499999999998
1,27,14,0.34249999999999997
1,27,15,0.3732500000000001
1,27,16,0.9597499999999999
1,27,17,1.9890000000000003
1,27,18,0.32199999999999995
1,27,19,0.30600000000000005
1,27,20,0.49575
1,27,21,1.89025
1,27,22,3.991249999999999
1,27,23,2.5525
1,28,0,1.102
1,28,1,0.27975
1,28,2,0.2725
1,28,3,0.2695
1,28,4,0.27925
1,28,5,0.2585
1,28,6,0.34625
1,28,7,0.41725
1,28,8,0.26925
1,28,9,0.37825000000000003
1,28,10,0.5595
1,28,11,0.35800000000000004
1,28,12,0.28324999999999995
1,28,13,0.27274999999999994
1,28,14,3.097
1,28,15,2.8192500000000003
1,28,16,0.36774999999999997
1,28,17,2.2969999999999997
1,28,18,1.50875
1,28,19,0.7324999999999999
1,28,20,1.645
1,28,21,1.9267499999999997
1,28,22,0.6597500000000001
1,28,23,0.381
1,29,0,0.291
1,29,1,0.29074999999999995
1,29,2,0.2865
1,29,3,0.27549999999999997
1,29,4,0.32
1,29,5,0.41250000000000003
1,29,6,0.55025
1,29,7,0.7615000000000001
1,29,8,0.5435
1,29,9,0.5622500000000001
1,29,10,0.48074999999999996
1,29,11,0.4689999999999999
1,29,12,0.5984999999999999
1,29,13,0.47025
1,29,14,0.4225000000000001
1,29,15,0.48175000000000034
1,29,16,0.4420000000000001
1,29,17,0.46475
1,29,18,0.558
1,29,19,1.67925
1,29,20,2.1722500000000005
1,29,21,2.71075
1,29,22,2.0557499999999997
1,29,23,0.9835
1,30,0,0.311
1,30,1,0.30200000000000005
1,30,2,0.3065
1,30,3,0.44225000000000003
1,30,4,0.48475
1,30,5,0.46675
1,30,6,0.53525
1,30,7,1.10275
1,30,8,0.5650000000000001
1,30,9,0.7435
1,30,10,0.39525000000000005
1,30,11,0.4215
1,30,12,0.4400000000000001
1,30,13,0.407
1,30,14,0.48224999999999996
1,30,15,0.3785
1,30,16,0.3307500000000001
1,30,17,0.41325000000000006
1,30,18,0.65925
1,30,19,0.53
1,30,20,0.54125
1,30,21,0.4625
1,30,22,0.47600000000000003
1,30,23,1.7022499999999998
1,31,0,1.5150000000000001
1,31,1,0.329
1,31,2,0.29374999999999996
1,31,3,0.33425
1,31,4,0.41800000000000004
1,31,5,0.44825000000000004
1,31,6,0.58675
1,31,7,0.909
1,31,8,0.51325
1,31,9,1.3090000000000002
1,31,10,0.54475
1,31,11,0.46975
1,31,12,0.36049999999999993
1,31,13,0.2939999999999999
1,31,14,0.4042500000000001
1,31,15,0.40674999999999983
1,31,16,0.33674999999999994
1,31,17,0.31550000000000006
1,31,18,0.26575000000000004
1,31,19,0.44749999999999995
1,31,20,1.5477500000000002
1,31,21,1.91775
1,31,22,1.7360000000000002
1,31,23,1.6875
2,1,0,0.8792499999999999
