month,day,hour,total power usage (kW)
1,20,20,0.643
1,20,21,0.5055
1,20,22,0.856
1,20,23,0.5715
1,21,0,0.20725000000000002
1,21,1,0.21025000000000002
1,21,2,0.22149999999999997
1,21,3,0.22099999999999997
1,21,4,0.18125000000000002
1,21,5,0.20074999999999998
1,21,6,0.23750000000000002
1,21,7,0.36775
1,21,8,0.3345
1,21,9,0.301
1,21,10,0.3755
1,21,11,0.34400000000000003
1,21,12,0.271
1,21,13,0.6295000000000001
1,21,14,1.2020000000000002
1,21,15,0.39575
1,21,16,0.251
1,21,17,0.296
1,21,18,0.46725
1,21,19,0.54175
1,21,20,0.7115000000000001
1,21,21,0.5589999999999999
1,21,22,0.8180000000000001
1,21,23,0.3385
1,22,0,0.2945
1,22,1,0.24325
1,22,2,0.21050000000000002
1,22,3,0.19574999999999998
1,22,4,0.193
1,22,5,0.21275
1,22,6,0.18575
1,22,7,0.26425
1,22,8,0.24949999999999997
1,22,9,0.479
1,22,10,0.36025000000000007
1,22,11,0.23675000000000018
1,22,12,0.4304999999999999
1,22,13,0.28175000000000006
1,22,14,0.22050000000000003
1,22,15,0.22150000000000014
1,22,16,0.34924999999999995
1,22,17,0.45825
1,22,18,0.5295
1,22,19,0.59475
1,22,20,0.53325
1,22,21,1.19
1,22,22,0.51475
1,22,23,0.516
1,23,0,0.2485
1,23,1,0.2925
1,23,2,0.307
1,23,3,0.39149999999999996
1,23,4,0.28975000000000006
1,23,5,0.33799999999999997
1,23,6,0.26325000000000004
1,23,7,0.32625
1,23,8,0.39225000000000004
1,23,9,0.44499999999999995
1,23,10,0.39649999999999985
1,23,11,0.4587499999999999
1,23,12,0.36
1,23,13,0.24125000000000008
1,23,14,0.32175
1,23,15,0.35700000000000004
1,23,16,0.31525000000000003
1,23,17,0.32625000000000004
1,23,18,0.39925
1,23,19,0.47275000000000006
1,23,20,0.41825
1,23,21,0.8855
1,23,22,0.5515000000000001
1,23,23,0.41000000000000003
1,24,0,0.34225000000000005
1,24,1,0.37025
1,24,2,0.2765
1,24,3,0.34925
1,24,4,0.27675
1,24,5,0.32125000000000004
1,24,6,0.33375
1,24,7,0.27625
1,24,8,0.422
1,24,9,0.4655
1,24,10,0.4339999999999999
1,24,11,0.3285
1,24,12,0.33624999999999994
1,24,13,0.4164999999999998
1,24,14,0.7927500000000001
1,24,15,0.4399999999999999
1,24,16,0.30200000000000005
1,24,17,0.29825
1,24,18,0.79025
1,24,19,0.3745000000000001
1,24,20,0.44175
1,24,21,0.42025
1,24,22,0.962
1,24,23,0.402
1,25,0,0.3655
1,25,1,0.27325
1,25,2,0.28700000000000003
1,25,3,0.3355
1,25,4,0.272
1,25,5,0.34925
1,25,6,0.317
1,25,7,0.32525000000000004
1,25,8,0.41650000000000004
1,25,9,0.381
1,25,10,0.2877500000000001
1,25,11,0.34624999999999984
1,25,12,0.2659999999999998
1,25,13,0.26725
1,25,14,0.26749999999999996
1,25,15,0.2687499999999998
1,25,16,0.48699999999999993
1,25,17,0.57125
1,25,18,0.37374999999999997
1,25,19,0.40075
1,25,20,0.72325
1,25,21,0.5285
1,25,22,0.9100000000000001
1,25,23,0.393
1,26,0,0.43174999999999997
1,26,1,0.32075
1,26,2,0.2775
1,26,3,0.26475000000000004
1,26,4,0.27775
1,26,5,0.273
1,26,6,0.3065
1,26,7,0.47875
1,26,8,0.30100000000000005
1,26,9,0.31024999999999997
1,26,10,0.28625
1,26,11,0.30974999999999997
1,26,12,0.255
1,26,13,0.42449999999999993
1,26,14,0.37975
1,26,15,0.6839999999999999
1,26,16,0.507
1,26,17,0.54975
1,26,18,0.621
1,26,19,0.6105
1,26,20,0.5767499999999999
1,26,21,0.5397500000000001
1,26,22,0.94375
1,26,23,0.46625000000000005
1,27,0,0.4685
1,27,1,0.43125
1,27,2,0.45400000000000007
1,27,3,0.29975
1,27,4,0.2415
1,27,5,0.21000000000000002
1,27,6,0.21400000000000002
1,27,7,0.20575
1,27,8,0.33775
1,27,9,0.35924999999999996
1,27,10,0.36050000000000004
1,27,11,0.28925
1,27,12,0.2895
1,27,13,0.23499999999999993
1,27,14,0.2302499999999999
1,27,15,0.36100000000000004
1,27,16,0.27325000000000005
1,27,17,0.36200000000000004
1,27,18,0.32025000000000003
1,27,19,0.40249999999999997
1,27,20,0.3672500000000001
1,27,21,0.701
1,27,22,0.45075
1,27,23,0.36350000000000005
1,28,0,0.20975
1,28,1,0.22325
1,28,2,0.193
1,28,3,0.22475
1,28,4,0.1945
1,28,5,0.20024999999999998
1,28,6,0.24675000000000002
1,28,7,0.198
1,28,8,0.34825
1,28,9,0.26249999999999996
1,28,10,0.6180000000000001
1,28,11,0.38049999999999995
1,28,12,0.5775000000000002
1,28,13,0.5607500000000001
1,28,14,0.42274999999999996
1,28,15,0.36324999999999996
1,28,16,0.5345
1,28,17,1.18275
1,28,18,0.525
1,28,19,0.42674999999999996
1,28,20,0.44175
1,28,21,1.32125
1,28,22,0.72375
1,28,23,0.35225
1,29,0,0.1935
1,29,1,0.1955
1,29,2,0.2015
1,29,3,0.246
1,29,4,0.23700000000000002
1,29,5,0.27449999999999997
1,29,6,0.3525
1,29,7,0.46325
1,29,8,0.302
1,29,9,0.32575000000000004
1,29,10,1.0465
1,29,11,0.911
1,29,12,0.4269999999999998
1,29,13,0.2514999999999997
1,29,14,0.2587499999999999
1,29,15,0.3310000000000002
1,29,16,0.24575000000000002
1,29,17,0.2545
1,29,18,0.33849999999999997
1,29,19,0.6267499999999999
1,29,20,0.57275
1,29,21,0.57875
1,29,22,1.0835
1,29,23,0.581
1,30,0,0.50375
1,30,1,0.44325000000000003
1,30,2,0.33775
1,30,3,0.34225
1,30,4,0.323
1,30,5,0.33125000000000004
1,30,6,0.35375
1,30,7,0.26575
1,30,8,0.5302500000000001
1,30,9,0.32925000000000004
1,30,10,0.31
1,30,11,0.2815
1,30,12,0.257
1,30,13,0.27175000000000027
1,30,14,0.39525
1,30,15,0.38725
1,30,16,0.531
1,30,17,0.32975000000000004
1,30,18,0.50525
1,30,19,0.5092500000000001
1,30,20,0.44149999999999995
1,30,21,0.5265
1,30,22,0.9600000000000001
1,30,23,0.41200000000000003
1,31,0,0.3
1,31,1,0.36724999999999997
1,31,2,0.31224999999999997
1,31,3,0.35825
1,31,4,0.3285
1,31,5,0.33825000000000005
1,31,6,0.36975
1,31,7,0.31525
1,31,8,0.29200000000000004
1,31,9,0.4225
1,31,10,0.3295
1,31,11,0.37299999999999994
1,31,12,0.5577499999999997
1,31,13,0.4892500000000001
1,31,14,0.2945
1,31,15,0.21799999999999986
1,31,16,0.27625
1,31,17,0.40149999999999997
1,31,18,0.58025
1,31,19,0.57325
1,31,20,0.654
1,31,21,0.808
1,31,22,0.9057499999999999
1,31,23,0.3775
2,1,0,0.2975
2,1,1,0.28750000000000003
2,1,2,0.312
2,1,3,0.3805
2,1,4,0.30625
2,1,5,0.3705
2,1,6,0.3095
2,1,7,0.38500000000000006
2,1,8,0.5455000000000001
2,1,9,0.42274999999999996
2,1,10,0.44225000000000003
2,1,11,1.20825
2,1,12,0.6952499999999999
2,1,13,0.24999999999999983
2,1,14,0.2537500000000001
2,1,15,0.268
2,1,16,0.31625000000000003
2,1,17,0.34650000000000003
2,1,18,0.36125
2,1,19,0.3975000000000001
2,1,20,0.435
2,1,21,0.37775000000000003
2,1,22,0.994
2,1,23,0.306
2,2,0,0.19275
2,2,1,0.27475000000000005
2,2,2,0.24225000000000002
2,2,3,0.28800000000000003
2,2,4,0.27675
2,2,5,0.30325
2,2,6,0.25225000000000003
2,2,7,0.3135
2,2,8,0.45375
2,2,9,0.37800000000000006
2,2,10,0.28150000000000014
2,2,11,0.4277499999999999
2,2,12,0.46925
2,2,13,0.34374999999999994
2,2,14,0.2597499999999997
2,2,15,0.329
2,2,16,0.28525
2,2,17,0.45625
2,2,18,0.46075
2,2,19,0.36175
2,2,20,0.47675
2,2,21,0.4415
2,2,22,0.6307499999999999
2,2,23,0.5407500000000001
2,3,0,0.386
2,3,1,0.37
2,3,2,0.391
2,3,3,0.3045
2,3,4,0.2745
2,3,5,0.32925
2,3,6,0.26975
2,3,7,0.275
2,3,8,0.442
2,3,9,0.40975
2,3,10,0.45975
2,3,11,0.5089999999999999
2,3,12,0.738
2,3,13,0.6735
2,3,14,0.43374999999999997
2,3,15,0.50325
2,3,16,0.43950000000000006
2,3,17,0.718
2,3,18,0.513
2,3,19,0.40199999999999997
2,3,20,0.491
2,3,21,0.436
2,3,22,0.477
2,3,23,0.44575
2,4,0,0.39425
2,4,1,0.29425
2,4,2,0.28600000000000003
2,4,3,0.33875
2,4,4,0.27849999999999997
2,4,5,0.265
2,4,6,0.34425
2,4,7,0.27175
2,4,8,0.34475000000000006
2,4,9,0.46475000000000005
2,4,10,0.32299999999999984
2,4,11,0.2805
2,4,12,0.34525000000000017
2,4,13,0.33075
2,4,14,0.2975000000000002
2,4,15,0.62175
2,4,16,0.4322499999999999
2,4,17,0.3085
2,4,18,0.22399999999999998
2,4,19,0.23875
2,4,20,0.23249999999999998
2,4,21,0.20525000000000002
2,4,22,0.3605
2,4,23,0.4375
2,5,0,0.40125000000000005
2,5,1,0.28125
2,5,2,0.29400000000000004
2,5,3,0.31700000000000006
2,5,4,0.381
2,5,5,0.3055
2,5,6,0.38825
2,5,7,0.3695
2,5,8,0.28725
2,5,9,0.38975
2,5,10,0.5027499999999999
2,5,11,0.50475
2,5,12,0.548
2,5,13,0.7655000000000001
2,5,14,0.8270000000000001
2,5,15,0.5415000000000001
2,5,16,0.39149999999999996
2,5,17,0.51875
2,5,18,0.54975
2,5,19,0.46525000000000005
2,5,20,0.512
2,5,21,0.5015000000000001
2,5,22,0.82025
2,5,23,0.46325
2,6,0,0.316
2,6,1,0.40149999999999997
2,6,2,0.423
2,6,3,0.34825
2,6,4,0.31075
2,6,5,0.28650000000000003
2,6,6,0.25375000000000003
2,6,7,0.352
2,6,8,0.48874999999999996
2,6,9,0.31425000000000003
2,6,10,0.47725
2,6,11,0.35225
2,6,12,0.39175
2,6,13,0.3235
2,6,14,0.43324999999999997
2,6,15,0.6780000000000002
2,6,16,0.50975
2,6,17,1.52625
2,6,18,0.73125
2,6,19,0.49949999999999994
2,6,20,0.45075
2,6,21,0.4855
2,6,22,0.8845000000000001
2,6,23,0.3845
2,7,0,0.42174999999999996
2,7,1,0.3535
2,7,2,0.42325
2,7,3,0.4522500000000001
2,7,4,0.3505
2,7,5,0.36724999999999997
2,7,6,0.36075000000000007
2,7,7,0.3505
2,7,8,0.46424999999999994
2,7,9,0.47675
2,7,10,0.54975
2,7,11,0.65025
2,7,12,0.51075
2,7,13,0.6389999999999999
2,7,14,0.45425000000000004
2,7,15,0.51925
2,7,16,0.74175
2,7,17,0.564
2,7,18,0.475
2,7,19,0.56325
2,7,20,0.55325
2,7,21,0.86775
2,7,22,0.6182500000000001
2,7,23,0.55225
2,8,0,0.46425000000000005
2,8,1,0.394
2,8,2,0.393
2,8,3,0.38799999999999996
2,8,4,0.34750000000000003
2,8,5,0.3645
2,8,6,0.3735
2,8,7,0.48525
2,8,8,0.5395
2,8,9,0.63125
2,8,10,0.3725
2,8,11,0.3454999999999999
2,8,12,0.44825000000000004
2,8,13,0.32675
2,8,14,0.3287500000000002
2,8,15,0.45000000000000007
2,8,16,0.27975
2,8,17,0.6437499999999999
2,8,18,0.634
2,8,19,0.41150000000000003
2,8,20,0.38800000000000007
2,8,21,0.8102499999999999
2,8,22,0.44299999999999995
2,8,23,0.41000000000000003
2,9,0,0.321
2,9,1,0.33825
2,9,2,0.32925000000000004
2,9,3,0.3185
2,9,4,0.29325
2,9,5,0.32125000000000004
2,9,6,0.3055
2,9,7,0.339
2,9,8,0.44675000000000004
2,9,9,0.38
2,9,10,0.7585
2,9,11,0.42024999999999996
2,9,12,0.3655
2,9,13,0.36875
2,9,14,0.34175
2,9,15,0.28175000000000006
2,9,16,0.36725
2,9,17,0.31975
2,9,18,0.61
2,9,19,0.5415000000000001
2,9,20,0.40825
2,9,21,0.44275
2,9,22,0.71
2,9,23,0.7274999999999999
2,10,0,0.48425
2,10,1,0.33525
2,10,2,0.25225
2,10,3,0.26175
2,10,4,0.18575000000000003
2,10,5,0.257
2,10,6,0.25725000000000003
2,10,7,0.19075
2,10,8,0.26575
2,10,9,0.3255
2,10,10,0.45275000000000004
2,10,11,0.271
2,10,12,0.5347500000000001
2,10,13,0.39325000000000004
2,10,14,0.431
2,10,15,0.5995
2,10,16,0.33975
2,10,17,0.46525000000000005
2,10,18,1.02725
2,10,19,0.4425
2,10,20,0.43300000000000005
2,10,21,0.39274999999999993
2,10,22,0.928
2,10,23,0.41550000000000004
2,11,0,0.4267500000000001
2,11,1,0.298
2,11,2,0.37074999999999997
2,11,3,0.4
2,11,4,0.39625
2,11,5,0.38
2,11,6,0.40375
2,11,7,0.455
2,11,8,0.4765
2,11,9,0.55725
2,11,10,0.5897500000000001
2,11,11,0.54525
2,11,12,0.46075
2,11,13,0.56275
2,11,14,1.3305000000000002
2,11,15,1.38975
2,11,16,0.8002500000000001
2,11,17,0.44525
2,11,18,0.61675
2,11,19,0.38875000000000004
2,11,20,0.48550000000000004
2,11,21,0.5515
2,11,22,0.95025
2,11,23,0.43374999999999997
2,12,0,0.42500000000000004
2,12,1,0.39825
2,12,2,0.36725
2,12,3,0.4
2,12,4,0.41475
2,12,5,0.39225
2,12,6,0.43199999999999994
2,12,7,0.37175
2,12,8,0.34925000000000006
2,12,9,0.6455
2,12,10,0.6214999999999999
2,12,11,0.83925
2,12,12,0.6277500000000001
2,12,13,0.39375000000000004
2,12,14,0.34700000000000003
2,12,15,0.39449999999999996
2,12,16,0.39725
2,12,17,0.5115
2,12,18,0.6055
2,12,19,0.50675
2,12,20,0.65125
2,12,21,1.037
2,12,22,0.7045
2,12,23,0.5205
2,13,0,0.414
2,13,1,0.34875
2,13,2,0.37424999999999997
2,13,3,0.41550000000000004
2,13,4,0.36775
2,13,5,0.36750000000000005
2,13,6,0.308
2,13,7,0.38425000000000004
2,13,8,0.43725
2,13,9,0.40775
2,13,10,0.603
2,13,11,0.44525000000000003
2,13,12,0.376
2,13,13,0.4235000000000001
2,13,14,0.45499999999999996
2,13,15,1.43225
2,13,16,0.4485
2,13,17,0.47350000000000003
2,13,18,0.42574999999999996
2,13,19,0.43200000000000005
2,13,20,0.5307499999999999
2,13,21,0.7925
2,13,22,0.6769999999999999
2,13,23,0.48925
2,14,0,0.32299999999999995
2,14,1,0.40575
2,14,2,0.313
2,14,3,0.369
2,14,4,0.251
2,14,5,0.28200000000000003
2,14,6,0.31600000000000006
2,14,7,0.281
2,14,8,0.50975
2,14,9,0.448
2,14,10,0.32400000000000007
2,14,11,0.31025
2,14,12,0.30925
2,14,13,0.26025
2,14,14,0.2804999999999999
2,14,15,0.6972499999999999
2,14,16,0.3695
2,14,17,0.37149999999999994
2,14,18,0.4155
2,14,19,0.3875
2,14,20,0.6555
2,14,21,0.5025
2,14,22,0.8927499999999999
2,14,23,0.43975
2,15,0,0.268
2,15,1,0.2575
2,15,2,0.247
2,15,3,0.25525
2,15,4,0.31725000000000003
2,15,5,0.24025
2,15,6,0.2405
2,15,7,0.28125
2,15,8,0.44175
2,15,9,0.6922499999999999
2,15,10,0.25375
2,15,11,0.18275000000000002
2,15,12,0.20575000000000004
2,15,13,0.17975000000000002
2,15,14,0.22675
2,15,15,0.29000000000000004
2,15,16,0.4535
2,15,17,0.6705
2,15,18,0.8425
2,15,19,0.3395
2,15,20,0.5217499999999999
2,15,21,0.629
2,15,22,0.7027500000000001
2,15,23,0.27225000000000005
2,16,0,0.31075
2,16,1,0.29600000000000004
2,16,2,0.225
2,16,3,0.21375000000000002
2,16,4,0.1865
2,16,5,0.20850000000000002
2,16,6,0.199
2,16,7,0.18650000000000003
2,16,8,0.22675
2,16,9,0.4325
2,16,10,0.28650000000000003
2,16,11,0.3945
2,16,12,0.20525000000000004
2,16,13,0.18449999999999994
2,16,14,0.20824999999999994
2,16,15,0.22225
2,16,16,0.35775
