month,day,hour,total power usage (kW)
1,1,0,0.0
1,1,1,1.91575
1,1,2,1.4915
1,1,3,0.0
1,1,4,0.0
1,1,5,1.10925
1,1,6,0.856
1,1,7,0.0
1,1,8,2.03
1,1,9,0.0
1,1,10,0.0
1,1,11,2.04975
1,1,12,0.0
1,1,13,0.0
1,1,14,0.0
1,1,15,0.0
1,1,16,0.0
1,1,17,0.0
1,1,18,2.7385
1,1,19,2.12425
1,1,20,2.2195
1,1,21,1.80075
1,1,22,1.66975
1,1,23,0.8565
1,2,0,1.01025
1,2,1,1.10825
1,2,2,0.86775
1,2,3,1.135
1,2,4,0.9335
1,2,5,1.03325
1,2,6,1.3264999999999998
1,2,7,1.306
1,2,8,1.96375
1,2,9,2.50925
1,2,10,1.197
1,2,11,0.76675
1,2,12,1.3605
1,2,13,0.97975
1,2,14,0.7342500000000001
1,2,15,0.6880000000000001
1,2,16,0.68225
1,2,17,2.6275000000000004
1,2,18,3.416
1,2,19,2.50875
1,2,20,2.4915
1,2,21,1.5862500000000002
1,2,22,1.2685000000000002
1,2,23,1.117
1,3,0,0.90425
1,3,1,0.9977499999999999
1,3,2,0.7234999999999999
1,3,3,1.1767500000000002
1,3,4,1.07875
1,3,5,1.1827500000000002
1,3,6,1.55675
1,3,7,1.5305000000000004
1,3,8,2.0345000000000004
1,3,9,2.112
1,3,10,1.9395
1,3,11,1.8152500000000003
1,3,12,1.5642500000000001
1,3,13,1.8885
1,3,14,1.77625
1,3,15,1.815
1,3,16,2.3915
1,3,17,2.84375
1,3,18,2.618
1,3,19,2.5215
1,3,20,2.054
1,3,21,1.8052500000000002
1,3,22,1.7992500000000002
1,3,23,1.5842500000000002
1,4,0,1.4169999999999998
1,4,1,1.2385000000000002
1,4,2,0.739
1,4,3,0.76875
1,4,4,0.69275
1,4,5,0.93075
1,4,6,1.9042500000000002
1,4,7,2.106
1,4,8,1.17825
1,4,9,0.79025
1,4,10,0.84
1,4,11,0.792
1,4,12,1.1540000000000004
1,4,13,1.685
1,4,14,0.8057500000000002
1,4,15,0.79225
1,4,16,0.8015000000000001
1,4,17,0.7559999999999999
1,4,18,2.212
1,4,19,2.27075
1,4,20,2.34675
1,4,21,1.77625
1,4,22,1.2065000000000001
1,4,23,0.771
1,5,0,0.6935
1,5,1,0.7265
1,5,2,0.74275
1,5,3,1.004
1,5,4,0.7505
1,5,5,1.0425
1,5,6,2.0140000000000002
1,5,7,1.8937499999999998
1,5,8,1.94625
1,5,9,1.84525
1,5,10,2.1215
1,5,11,1.74625
1,5,12,1.6672500000000001
1,5,13,1.3100000000000003
1,5,14,0.9382500000000003
1,5,15,0.8339999999999999
1,5,16,1.1462499999999998
1,5,17,2.23625
1,5,18,3.1732500000000003
1,5,19,0.0
1,5,20,1.919
1,5,21,1.3122500000000001
1,5,22,1.2217500000000001
1,5,23,1.4545000000000001
1,6,0,0.0
1,6,1,0.0
1,6,2,0.78525
1,6,3,0.0
1,6,4,0.0
1,6,5,0.77375
1,6,6,0.0
1,6,7,0.9387500000000001
1,6,8,1.7705000000000002
1,6,9,2.06325
1,6,10,2.1075
1,6,11,1.19425
1,6,12,2.67075
1,6,13,1.9707499999999998
1,6,14,1.6275
1,6,15,2.3447500000000003
1,6,16,2.3432500000000003
1,6,17,1.98475
1,6,18,3.3750000000000004
1,6,19,1.941
1,6,20,2.10075
1,6,21,1.4727500000000002
1,6,22,1.2952500000000002
1,6,23,1.4162499999999998
1,7,0,0.8795
1,7,1,0.7015
1,7,2,0.732
1,7,3,0.733
1,7,4,0.7029999999999998
1,7,5,0.70525
1,7,6,1.1315
1,7,7,2.0365
1,7,8,2.357
1,7,9,2.1555
1,7,10,1.2055
1,7,11,0.9312499999999999
1,7,12,1.62725
1,7,13,2.229
1,7,14,1.90775
1,7,15,1.9787500000000002
1,7,16,0.0
1,7,17,3.3402499999999993
1,7,18,0.0
1,7,19,0.0
1,7,20,0.0
1,7,21,0.0
1,7,22,0.0
1,7,23,0.0
1,8,0,0.0
1,8,1,0.0
1,8,2,0.0
1,8,3,0.0
1,8,4,0.0
1,8,5,0.0
1,8,6,0.0
1,8,7,0.0
1,8,8,0.0
1,8,9,0.0
1,8,10,0.0
1,8,11,0.0
1,8,12,0.0
1,8,13,0.0
1,8,14,0.0
1,8,15,0.0
1,8,16,0.0
1,8,17,0.0
1,8,18,0.0
1,8,19,0.0
1,8,20,0.0
1,8,21,0.0
1,8,22,0.0
1,8,23,0.0
1,9,0,0.0
1,9,1,0.0
1,9,2,0.0
1,9,3,0.0
1,9,4,0.0
1,9,5,0.0
1,9,6,0.0
1,9,7,2.09925
1,9,8,1.8912499999999999
1,9,9,2.1134999999999997
1,9,10,1.833
1,9,11,1.69875
1,9,12,1.5479999999999996
1,9,13,0.7477499999999998
1,9,14,0.7037499999999999
1,9,15,0.7039999999999998
1,9,16,0.6715
1,9,17,0.6975
1,9,18,4.84175
1,9,19,2.6665
1,9,20,4.7295
1,9,21,1.4190000000000003
1,9,22,1.2925000000000002
1,9,23,0.95475
1,10,0,0.72775
1,10,1,0.75775
1,10,2,0.702
1,10,3,0.78225
1,10,4,0.9215000000000001
1,10,5,0.75275
1,10,6,2.6205000000000003
1,10,7,2.3950000000000005
1,10,8,1.23925
1,10,9,0.75225
1,10,10,0.65425
1,10,11,0.7317500000000001
1,10,12,0.98725
1,10,13,0.8694999999999999
1,10,14,0.7095
1,10,15,0.75075
1,10,16,1.0755
1,10,17,2.1967499999999998
1,10,18,2.44975
1,10,19,2.2874999999999996
1,10,20,2.0085
1,10,21,1.19775
1,10,22,1.5075
1,10,23,1.07675
1,11,0,0.8045
1,11,1,0.7869999999999999
1,11,2,0.8747499999999999
1,11,3,0.7647499999999999
1,11,4,0.7579999999999999
1,11,5,1.021
1,11,6,1.4917500000000001
1,11,7,1.835
1,11,8,2.2995
1,11,9,1.695
1,11,10,1.5250000000000001
1,11,11,1.5585
1,11,12,1.3654999999999997
1,11,13,1.1567500000000002
1,11,14,0.7474999999999998
1,11,15,0.6255
1,11,16,0.7365
1,11,17,2.2342500000000003
1,11,18,5.12775
1,11,19,2.52775
1,11,20,3.3877499999999996
1,11,21,1.75225
1,11,22,1.14425
1,11,23,1.0285
1,12,0,0.704
1,12,1,0.7070000000000001
1,12,2,0.7082499999999999
1,12,3,0.6814999999999999
1,12,4,0.8475
1,12,5,0.91125
1,12,6,1.371
1,12,7,2.4299999999999997
1,12,8,2.1670000000000003
1,12,9,2.21675
1,12,10,1.8755
1,12,11,1.502
1,12,12,0.8712500000000001
1,12,13,0.81825
1,12,14,0.8254999999999998
1,12,15,0.8362500000000002
1,12,16,2.08025
1,12,17,3.5597499999999997
1,12,18,3.404
1,12,19,2.33575
1,12,20,2.7055
1,12,21,2.70975
1,12,22,2.2225
1,12,23,1.8530000000000002
1,13,0,0.87025
1,13,1,0.6852500000000001
1,13,2,0.77475
1,13,3,0.71875
1,13,4,0.8667499999999999
1,13,5,0.7542500000000001
1,13,6,1.27625
1,13,7,0.702
1,13,8,1.047
1,13,9,1.6117500000000002
1,13,10,2.04375
1,13,11,1.12575
1,13,12,2.29175
1,13,13,1.9465000000000001
1,13,14,1.7745
1,13,15,1.9812500000000002
1,13,16,1.5977500000000002
1,13,17,1.43725
1,13,18,2.0175
1,13,19,2.18025
1,13,20,2.25325
1,13,21,2.3075
1,13,22,1.59875
1,13,23,1.34125
1,14,0,0.6415000000000001
1,14,1,0.663
1,14,2,0.66175
1,14,3,1.0390000000000001
1,14,4,0.82525
1,14,5,0.67975
1,14,6,0.86225
1,14,7,1.2235
1,14,8,1.8980000000000001
1,14,9,0.7882500000000001
1,14,10,0.71175
1,14,11,0.66225
1,14,12,1.7797500000000002
1,14,13,2.3965
1,14,14,2.18375
1,14,15,1.7815000000000003
1,14,16,1.7115
1,14,17,3.3400000000000003
1,14,18,4.077500000000001
1,14,19,2.5615
1,14,20,4.455
1,14,21,2.06675
1,14,22,1.4555000000000002
1,14,23,1.4712500000000002
1,15,0,0.90825
1,15,1,0.8734999999999999
1,15,2,0.8475
1,15,3,0.84375
1,15,4,0.82075
1,15,5,1.1800000000000002
1,15,6,1.1155000000000002
1,15,7,1.9295000000000002
1,15,8,2.2765
1,15,9,1.7765
1,15,10,1.79225
1,15,11,1.978
1,15,12,1.9877500000000001
1,15,13,1.9865
1,15,14,2.0012499999999998
1,15,15,1.8689999999999998
1,15,16,1.968
1,15,17,3.54475
1,15,18,3.1115000000000004
1,15,19,2.411
1,15,20,2.4867500000000002
1,15,21,1.4762500000000003
1,15,22,1.35575
1,15,23,1.1030000000000002
1,16,0,1.0077500000000001
1,16,1,0.89325
1,16,2,0.726
1,16,3,0.7157500000000001
1,16,4,0.7665
1,16,5,0.9650000000000001
1,16,6,1.29175
1,16,7,1.439
1,16,8,1.6447500000000002
1,16,9,2.2880000000000003
1,16,10,1.8225
1,16,11,1.8165
1,16,12,3.0335
1,16,13,1.8965
1,16,14,1.8057500000000002
1,16,15,2.0155000000000003
1,16,16,2.52975
1,16,17,3.007
1,16,18,2.5955
1,16,19,2.236
1,16,20,2.0925000000000002
1,16,21,1.33925
1,16,22,1.5380000000000003
1,16,23,1.1745
1,17,0,1.1675
1,17,1,1.0015
1,17,2,0.9019999999999999
1,17,3,1.22925
1,17,4,1.07
1,17,5,0.9432500000000001
1,17,6,1.9282500000000002
1,17,7,2.7110000000000003
1,17,8,2.3075
1,17,9,1.655
1,17,10,1.08825
1,17,11,1.76525
1,17,12,0.7707499999999999
1,17,13,0.616
1,17,14,0.6805
1,17,15,0.65425
1,17,16,0.8165000000000001
1,17,17,2.1945
1,17,18,3.415
1,17,19,2.269
1,17,20,1.7525
1,17,21,1.3242500000000001
1,17,22,1.6435000000000002
1,17,23,1.14825
1,18,0,1.034
1,18,1,1.1327500000000001
1,18,2,0.77075
1,18,3,1.13775
1,18,4,0.9437500000000001
1,18,5,1.1402500000000002
1,18,6,1.4225
1,18,7,2.3915
1,18,8,2.83675
1,18,9,1.833
1,18,10,1.63525
1,18,11,1.60125
1,18,12,1.97325
1,18,13,1.3737499999999998
1,18,14,0.76475
1,18,15,0.738
1,18,16,0.70225
1,18,17,0.76725
1,18,18,2.076
1,18,19,2.24275
1,18,20,2.2452500000000004
1,18,21,1.4775
1,18,22,1.3447500000000001
1,18,23,0.7979999999999999
1,19,0,0.8330000000000001
1,19,1,1.0627499999999999
1,19,2,0.77725
1,19,3,0.73
1,19,4,1.0917500000000002
1,19,5,0.91
1,19,6,1.2837500000000002
1,19,7,1.72775
1,19,8,1.955
1,19,9,2.09825
1,19,10,1.2535
1,19,11,1.2537500000000001
1,19,12,1.4167500000000002
1,19,13,1.09125
1,19,14,0.8582500000000001
1,19,15,0.8684999999999999
1,19,16,1.5707499999999999
1,19,17,2.30775
1,19,18,1.2714999999999999
1,19,19,0.93825
1,19,20,1.01775
1,19,21,1.12575
1,19,22,0.82375
1,19,23,0.9132500000000001
1,20,0,0.92325
1,20,1,0.7002499999999999
1,20,2,0.6132500000000001
1,20,3,0.67725
1,20,4,0.6592499999999999
1,20,5,0.9769999999999999
1,20,6,0.8825000000000001
1,20,7,1.1
1,20,8,1.53025
1,20,9,1.7212500000000002
1,20,10,2.1797500000000003
1,20,11,1.145
1,20,12,3.3142499999999995
1,20,13,1.9125
1,20,14,1.887
1,20,15,1.9817500000000001
1,20,16,0.9145
1,20,17,0.80125
1,20,18,0.87425
1,20,19,0.79175
1,20,20,0.77275
1,20,21,0.819
1,20,22,0.7945
1,20,23,0.8150000000000001
1,21,0,0.7665000000000001
1,21,1,0.7530000000000001
1,21,2,0.757
1,21,3,0.8075
1,21,4,0.72525
1,21,5,0.773
1,21,6,0.77075
1,21,7,0.8284999999999999
1,21,8,0.77
1,21,9,0.7855000000000001
1,21,10,0.8075
1,21,11,0.7767499999999999
1,21,12,0.6745
1,21,13,1.221
1,21,14,1.73475
1,21,15,2.4127500000000004
1,21,16,2.724
1,21,17,3.8765
1,21,18,2.7705
1,21,19,2.0732500000000003
1,21,20,1.9767500000000005
1,21,21,4.093
1,21,22,1.47025
1,21,23,1.4880000000000002
1,22,0,0.796
1,22,1,0.75975
1,22,2,0.787
1,22,3,0.72575
1,22,4,0.8285
1,22,5,1.1355000000000002
1,22,6,1.6825
