month,day,hour,total power usage (kW)
1,1,0,0.7125
1,1,1,0.6537499999999999
1,1,2,0.64725
1,1,3,0.641
1,1,4,0.64125
1,1,5,0.659
1,1,6,0.6395
1,1,7,0.6252500000000001
1,1,8,0.6359999999999999
1,1,9,0.8117500000000001
1,1,10,0.808
1,1,11,0.82075
1,1,12,0.9025
1,1,13,0.7202500000000001
1,1,14,0.884
1,1,15,0.96725
1,1,16,0.8905000000000001
1,1,17,1.031
1,1,18,0.6985
1,1,19,0.7867500000000001
1,1,20,0.9215
1,1,21,0.853
1,1,22,0.688
1,1,23,0.37275
1,2,0,0.31025
1,2,1,0.30574999999999997
1,2,2,0.28600000000000003
1,2,3,0.28500000000000003
1,2,4,0.3315
1,2,5,0.65625
1,2,6,0.519
1,2,7,0.554
1,2,8,0.4185
1,2,9,1.24025
1,2,10,2.1260000000000003
1,2,11,2.4615
1,2,12,0.98375
1,2,13,0.8667499999999999
1,2,14,0.9215
1,2,15,0.876
1,2,16,0.9542499999999999
1,2,17,3.0175
1,2,18,1.067
1,2,19,1.33375
1,2,20,1.241
1,2,21,0.9645
1,2,22,0.5435
1,2,23,0.54775
1,3,0,0.54225
1,3,1,0.323
1,3,2,0.306
1,3,3,0.326
1,3,4,0.331
1,3,5,0.31725000000000003
1,3,6,0.379
1,3,7,0.33525000000000005
1,3,8,0.691
1,3,9,0.50375
1,3,10,0.54825
1,3,11,0.75725
1,3,12,0.6772499999999999
1,3,13,0.6295000000000001
1,3,14,0.8154999999999999
1,3,15,0.65025
1,3,16,0.6895
1,3,17,0.9575
1,3,18,1.00475
1,3,19,1.3997499999999998
1,3,20,1.231
1,3,21,0.97975
1,3,22,0.925
1,3,23,0.48774999999999996
1,4,0,0.22725000000000004
1,4,1,0.2785
1,4,2,0.28150000000000003
1,4,3,0.28225
1,4,4,0.35025000000000006
1,4,5,0.562
1,4,6,0.6355
1,4,7,0.817
1,4,8,0.7324999999999999
1,4,9,0.8537499999999999
1,4,10,1.1584999999999999
1,4,11,1.0394999999999999
1,4,12,0.838
1,4,13,0.83925
1,4,14,0.836
1,4,15,0.8305
1,4,16,0.6984999999999999
1,4,17,0.7197499999999999
1,4,18,0.6962499999999999
1,4,19,0.9102499999999999
1,4,20,1.8369999999999997
1,4,21,1.3809999999999998
1,4,22,0.2325
1,4,23,0.22475
1,5,0,0.2215
1,5,1,0.22025000000000003
1,5,2,0.29674999999999996
1,5,3,0.21950000000000003
1,5,4,0.26875
1,5,5,0.28550000000000003
1,5,6,0.4015000000000001
1,5,7,3.54925
1,5,8,1.98325
1,5,9,0.5182500000000001
1,5,10,0.27049999999999996
1,5,11,0.25525
1,5,12,0.25225
1,5,13,0.266
1,5,14,0.246
1,5,15,0.33699999999999997
1,5,16,0.32625000000000004
1,5,17,0.32375
1,5,18,0.32225
1,5,19,0.3795
1,5,20,0.3565
1,5,21,0.25675000000000003
1,5,22,0.22399999999999998
1,5,23,0.2665
1,6,0,0.21075
1,6,1,0.34125000000000005
1,6,2,0.41925
1,6,3,0.31375000000000003
1,6,4,0.23775
1,6,5,0.22475
1,6,6,0.24925
1,6,7,0.2615
1,6,8,0.27399999999999997
1,6,9,0.46675000000000005
1,6,10,0.40650000000000003
1,6,11,0.50475
1,6,12,0.47374999999999995
1,6,13,0.44500000000000006
1,6,14,0.24350000000000002
1,6,15,0.23825000000000002
1,6,16,0.341
1,6,17,0.42825
1,6,18,0.42375
1,6,19,0.36075
1,6,20,0.60775
1,6,21,0.6915
1,6,22,0.6419999999999999
1,6,23,0.637
1,7,0,0.629
1,7,1,0.62575
1,7,2,0.97975
1,7,3,0.6124999999999999
1,7,4,0.6020000000000001
1,7,5,0.60775
1,7,6,0.6065
1,7,7,0.6152500000000001
1,7,8,0.6265000000000001
1,7,9,0.7595
1,7,10,0.8895
1,7,11,0.75875
1,7,12,0.6755
1,7,13,0.8245
1,7,14,0.7105000000000001
1,7,15,0.7477499999999999
1,7,16,0.72625
1,7,17,2.94825
1,7,18,2.61475
1,7,19,2.04275
1,7,20,1.36975
1,7,21,0.7805
1,7,22,0.8485
1,7,23,2.6785
1,8,0,0.6545
1,8,1,0.63225
1,8,2,0.61175
1,8,3,0.60975
1,8,4,0.612
1,8,5,0.6280000000000001
1,8,6,0.75825
1,8,7,0.8595
1,8,8,0.80025
1,8,9,0.66675
1,8,10,0.62075
1,8,11,0.598
1,8,12,0.6425
1,8,13,0.6382499999999999
1,8,14,0.6472500000000001
1,8,15,0.704
1,8,16,0.7222500000000001
1,8,17,0.73775
1,8,18,1.1035
1,8,19,0.8645
1,8,20,0.9285
1,8,21,0.90675
1,8,22,0.988
1,8,23,1.1877499999999999
1,9,0,0.84275
1,9,1,0.754
1,9,2,0.7700000000000001
1,9,3,0.73425
1,9,4,0.61275
1,9,5,0.5840000000000001
1,9,6,0.76825
1,9,7,0.8257500000000001
1,9,8,1.9264999999999999
1,9,9,1.817
1,9,10,0.62225
1,9,11,0.618
1,9,12,1.34225
1,9,13,2.3935
1,9,14,0.6365
1,9,15,0.6432500000000001
1,9,16,0.6365
1,9,17,0.75875
1,9,18,0.93025
1,9,19,0.9867500000000001
1,9,20,0.7772500000000001
1,9,21,0.746
1,9,22,0.9305000000000001
1,9,23,1.10175
1,10,0,0.6307499999999999
1,10,1,0.61375
1,10,2,0.6127499999999999
1,10,3,0.615
1,10,4,0.6084999999999999
1,10,5,0.60375
1,10,6,0.749
1,10,7,0.71475
1,10,8,0.7895
1,10,9,0.6760000000000002
1,10,10,0.6027500000000001
1,10,11,0.60225
1,10,12,0.6005
1,10,13,0.60075
1,10,14,0.60275
1,10,15,0.63325
1,10,16,0.70175
1,10,17,0.7939999999999999
1,10,18,0.9065000000000001
1,10,19,0.875
1,10,20,0.8527499999999999
1,10,21,0.96075
1,10,22,0.80925
1,10,23,0.7817500000000001
1,11,0,0.67475
1,11,1,0.656
1,11,2,0.6485000000000001
1,11,3,0.6239999999999999
1,11,4,0.6220000000000001
1,11,5,0.6479999999999999
1,11,6,0.76425
1,11,7,0.744
1,11,8,0.76825
1,11,9,0.73375
1,11,10,0.74525
1,11,11,0.7655000000000001
1,11,12,0.7665
1,11,13,0.7284999999999999
1,11,14,0.5992500000000001
1,11,15,0.6227499999999999
1,11,16,0.64625
1,11,17,0.94525
1,11,18,1.02725
1,11,19,0.82075
1,11,20,0.9005000000000001
1,11,21,0.7775
1,11,22,0.6990000000000001
1,11,23,1.08375
1,12,0,0.64
1,12,1,0.63525
1,12,2,0.6165
1,12,3,0.609
1,12,4,0.61
1,12,5,0.64625
1,12,6,0.72025
1,12,7,0.7010000000000001
1,12,8,0.6227499999999999
1,12,9,0.63025
1,12,10,0.6265000000000001
1,12,11,0.622
1,12,12,0.623
1,12,13,0.6240000000000001
1,12,14,0.608
1,12,15,0.7017500000000001
1,12,16,0.9075
1,12,17,0.7685
1,12,18,0.62225
1,12,19,0.407
1,12,20,0.45075
1,12,21,0.842
1,12,22,0.48075
1,12,23,0.30325
1,13,0,0.28
1,13,1,0.22175
1,13,2,0.27975
1,13,3,0.28300000000000003
1,13,4,0.28475
1,13,5,0.27499999999999997
1,13,6,0.43925
1,13,7,0.666
1,13,8,0.66075
1,13,9,0.9585
1,13,10,1.37025
1,13,11,0.8604999999999999
1,13,12,0.9065
1,13,13,0.856
1,13,14,0.7490000000000001
1,13,15,0.698
1,13,16,0.8605
1,13,17,0.87325
1,13,18,1.1625
1,13,19,0.85075
1,13,20,0.8285
1,13,21,0.7795
1,13,22,0.7012499999999999
1,13,23,0.41250000000000003
1,14,0,0.25375000000000003
1,14,1,0.252
1,14,2,0.24225000000000002
1,14,3,0.249
1,14,4,0.247
1,14,5,0.27625
1,14,6,0.49625
1,14,7,0.643
1,14,8,2.00275
1,14,9,1.484
1,14,10,0.6477499999999999
1,14,11,0.53925
1,14,12,0.46024999999999994
1,14,13,0.87275
1,14,14,0.9540000000000001
1,14,15,0.77325
1,14,16,1.24175
1,14,17,0.9005
1,14,18,0.9799999999999999
1,14,19,1.0355
1,14,20,3.761
1,14,21,0.788
1,14,22,0.8
1,14,23,0.57525
1,15,0,0.36725
1,15,1,0.3755
1,15,2,0.3175
1,15,3,0.237
1,15,4,0.25875000000000004
1,15,5,0.29025
1,15,6,0.5385
1,15,7,0.68
1,15,8,0.8102499999999999
1,15,9,0.834
1,15,10,0.70225
1,15,11,0.8602500000000001
1,15,12,1.01375
1,15,13,0.87375
1,15,14,0.83775
1,15,15,0.84125
1,15,16,0.84875
1,15,17,0.90725
1,15,18,0.8345
1,15,19,1.33225
1,15,20,1.442
1,15,21,0.9102499999999999
1,15,22,0.54125
1,15,23,0.29550000000000004
1,16,0,0.28275
1,16,1,0.22899999999999998
1,16,2,0.17850000000000002
1,16,3,0.23475000000000001
1,16,4,0.27225
1,16,5,0.28325
1,16,6,0.6114999999999999
1,16,7,0.645
1,16,8,0.6934999999999999
1,16,9,0.91125
1,16,10,0.9025
1,16,11,0.67225
1,16,12,0.72775
1,16,13,0.8127500000000001
1,16,14,0.8465
1,16,15,0.8555
1,16,16,0.88675
1,16,17,0.881
1,16,18,1.32725
1,16,19,3.88675
1,16,20,1.2225000000000001
1,16,21,0.944
1,16,22,0.9405
1,16,23,0.50025
1,17,0,0.29300000000000004
1,17,1,0.27899999999999997
1,17,2,0.374
1,17,3,0.273
1,17,4,0.3265
1,17,5,0.34600000000000003
1,17,6,0.5257499999999999
1,17,7,0.6990000000000001
1,17,8,0.6327499999999999
1,17,9,0.3565
1,17,10,0.25475
1,17,11,0.33275
1,17,12,0.48400000000000004
1,17,13,0.3605
1,17,14,0.2855
1,17,15,0.6207499999999999
1,17,16,0.324
1,17,17,0.4895
1,17,18,0.58425
1,17,19,0.9444999999999999
1,17,20,0.4375
1,17,21,0.29850000000000004
1,17,22,0.30375
1,17,23,0.32725000000000004
1,18,0,0.2685
1,18,1,0.28925
1,18,2,0.30724999999999997
1,18,3,0.34775
1,18,4,0.26475000000000004
1,18,5,0.30725
1,18,6,0.6950000000000001
1,18,7,0.81775
1,18,8,0.625
1,18,9,0.5847499999999999
1,18,10,0.5980000000000001
1,18,11,1.1465
1,18,12,1.1425
1,18,13,0.504
1,18,14,1.73375
1,18,15,2.2467499999999996
1,18,16,0.91025
1,18,17,0.7775000000000001
1,18,18,3.6225
1,18,19,1.029
1,18,20,0.8627499999999999
1,18,21,3.1965000000000003
1,18,22,0.81625
1,18,23,0.599
1,19,0,0.2525
1,19,1,0.25275000000000003
1,19,2,0.3
1,19,3,0.302
1,19,4,0.21950000000000003
1,19,5,0.625
1,19,6,0.85725
1,19,7,0.789
1,19,8,0.9935
1,19,9,0.75
1,19,10,0.73125
1,19,11,0.82525
1,19,12,0.5962500000000001
1,19,13,0.64725
1,19,14,0.6887500000000001
1,19,15,0.6985
1,19,16,0.6575
1,19,17,0.6312500000000001
1,19,18,0.6832499999999999
1,19,19,0.495
1,19,20,0.52975
1,19,21,1.028
1,19,22,1.6025000000000003
1,19,23,0.2655
1,20,0,0.24400000000000002
1,20,1,0.21050000000000002
1,20,2,0.19600000000000004
1,20,3,0.23575
1,20,4,0.23249999999999998
1,20,5,0.20675
1,20,6,0.1905
1,20,7,0.292
1,20,8,0.46124999999999994
1,20,9,0.73075
1,20,10,0.34775
1,20,11,0.37474999999999997
1,20,12,0.29275
1,20,13,0.3425
1,20,14,0.36975
1,20,15,0.22849999999999998
1,20,16,0.40775
1,20,17,0.277
1,20,18,0.23275
1,20,19,0.26599999999999996
1,20,20,0.27875000000000005
1,20,21,0.39749999999999996
1,20,22,1.2822500000000001
1,20,23,1.3415
1,21,0,0.22125
1,21,1,0.16825
1,21,2,0.19625
1,21,3,0.209
1,21,4,0.18475
1,21,5,0.163
1,21,6,0.2075
1,21,7,0.20775000000000002
1,21,8,0.17675000000000002
1,21,9,0.6925000000000001
1,21,10,0.6345000000000001
1,21,11,0.7012499999999999
1,21,12,0.66775
1,21,13,0.93525
1,21,14,0.94175
1,21,15,1.13025
1,21,16,0.85575
1,21,17,0.687
1,21,18,0.81375
1,21,19,1.06425
1,21,20,0.9165000000000001
1,21,21,1.1709999999999998
1,21,22,1.0515
1,21,23,0.6045
1,22,0,0.643
1,22,1,0.64125
1,22,2,0.5965
1,22,3,0.606
1,22,4,0.6345
1,22,5,0.6215
1,22,6,0.74875
1,22,7,0.7207500000000001
1,22,8,0.87875
1,22,9,0.637
1,22,10,0.598
1,22,11,0.603
1,22,12,0.6360000000000001
1,22,13,0.6355
1,22,14,0.6265000000000001
1,22,15,0.602
1,22,16,0.71575
1,22,17,0.86225
1,22,18,1.0042499999999999
1,22,19,0.9475
1,22,20,1.05775
1,22,21,2.4709999999999996
1,22,22,1.4595
1,22,23,0.87275
1,23,0,0.6375
1,23,1,0.65975
1,23,2,0.61025
1,23,3,0.64875
1,23,4,0.667
1,23,5,0.641
1,23,6,0.77925
1,23,7,1.337
1,23,8,0.7454999999999999
1,23,9,0.63575
1,23,10,0.63175
1,23,11,0.66475
1,23,12,0.6609999999999999
1,23,13,0.6595
1,23,14,0.6445
1,23,15,0.6635
1,23,16,0.6745
1,23,17,0.6815
1,23,18,0.85
1,23,19,0.882
1,23,20,0.89
1,23,21,0.88775
1,23,22,0.6737500000000001
1,23,23,0.64225
1,24,0,0.63225
1,24,1,0.6032500000000001
1,24,2,0.60525
1,24,3,0.6325
1,24,4,0.6287499999999999
1,24,5,0.65725
1,24,6,0.82875
1,24,7,0.80325
1,24,8,0.60025
1,24,9,0.61
1,24,10,0.6252500000000001
1,24,11,0.62425
1,24,12,0.62
1,24,13,0.637
1,24,14,0.624
1,24,15,0.6392500000000001
1,24,16,0.656
1,24,17,0.624
1,24,18,0.5885
1,24,19,0.485
1,24,20,0.6904999999999999
1,24,21,0.8362499999999999
1,24,22,0.8789999999999999
1,24,23,0.83575
1,25,0,0.765
1,25,1,0.7729999999999999
1,25,2,0.7184999999999999
1,25,3,0.63575
1,25,4,0.62675
1,25,5,0.614
1,25,6,0.7747499999999999
1,25,7,0.7002499999999999
1,25,8,0.63675
1,25,9,0.71225
1,25,10,2.4252499999999997
1,25,11,0.6094999999999999
1,25,12,0.5912499999999999
1,25,13,0.5940000000000001
1,25,14,0.6114999999999999
1,25,15,0.77675
1,25,16,0.7879999999999999
1,25,17,0.70075
1,25,18,0.742
1,25,19,1.3325
1,25,20,0.913
1,25,21,0.7735000000000001
1,25,22,0.73575
1,25,23,0.636
1,26,0,0.625
1,26,1,0.633
1,26,2,0.6802499999999999
1,26,3,0.6712500000000001
1,26,4,0.634
1,26,5,0.60025
1,26,6,0.87975
1,26,7,0.67625
1,26,8,0.7065
1,26,9,0.8552500000000001
1,26,10,0.851
1,26,11,0.8305
1,26,12,0.735
1,26,13,0.72025
1,26,14,0.8032500000000001
1,26,15,0.72525
1,26,16,0.7845
1,26,17,0.8795
1,26,18,1.36775
1,26,19,1.528
1,26,20,2.8804999999999996
1,26,21,0.9500000000000001
1,26,22,0.68425
1,26,23,0.6635
1,27,0,0.614
1,27,1,0.6015
1,27,2,0.61825
1,27,3,0.6307499999999999
1,27,4,0.6252500000000001
1,27,5,0.6239999999999999
1,27,6,0.62
1,27,7,0.61625
1,27,8,0.69575
1,27,9,0.852
1,27,10,1.12575
1,27,11,0.7899999999999999
1,27,12,0.69075
1,27,13,3.2265
1,27,14,2.062
1,27,15,1.1572500000000001
1,27,16,0.62075
1,27,17,1.21075
1,27,18,1.0334999999999999
1,27,19,1.5797499999999998
1,27,20,1.6835
1,27,21,0.8945
1,27,22,0.7625000000000001
1,27,23,0.89225
1,28,0,0.85725
1,28,1,0.64175
1,28,2,0.6252500000000001
1,28,3,0.6244999999999999
1,28,4,0.6219999999999999
1,28,5,0.6215
1,28,6,0.6207499999999999
1,28,7,0.63
1,28,8,0.6565
1,28,9,0.85375
1,28,10,0.8612500000000001
1,28,11,2.61525
1,28,12,1.2807499999999998
1,28,13,0.73025
1,28,14,0.645
1,28,15,0.603
1,28,16,0.5925
1,28,17,3.5525
1,28,18,3.46475
1,28,19,2.40925
1,28,20,3.3205
1,28,21,2.8114999999999997
1,28,22,1.9660000000000002
1,28,23,1.4349999999999998
1,29,0,0.9624999999999999
1,29,1,0.95875
1,29,2,0.8685
1,29,3,0.61375
1,29,4,0.61425
1,29,5,0.6185
1,29,6,0.7735
1,29,7,0.89925
1,29,8,1.006
1,29,9,0.891
1,29,10,0.6072500000000001
1,29,11,0.626
1,29,12,0.6325
1,29,13,0.62975
1,29,14,0.64375
1,29,15,0.6702499999999999
1,29,16,0.782
1,29,17,0.65275
1,29,18,0.6162500000000001
1,29,19,0.79
1,29,20,0.6749999999999999
1,29,21,0.81575
1,29,22,0.64075
1,29,23,0.63425
1,30,0,0.6327499999999999
1,30,1,0.6282500000000001
1,30,2,0.6285
1,30,3,0.62925
1,30,4,0.62925
1,30,5,0.64725
1,30,6,0.7425
1,30,7,0.99
1,30,8,0.75275
1,30,9,0.6857500000000001
1,30,10,0.68025
1,30,11,0.67375
1,30,12,0.83925
1,30,13,0.6425000000000001
1,30,14,0.6122500000000001
1,30,15,0.572
1,30,16,0.6435
1,30,17,0.7255
1,30,18,0.78425
1,30,19,0.9095
1,30,20,1.0765
1,30,21,2.129
1,30,22,0.71975
1,30,23,0.76425
