month,day,hour,total power usage (kW)
1,5,17,0.9065000000000001
1,5,18,0.8575
1,5,19,0.81525
1,5,20,0.9337499999999999
1,5,21,0.9884999999999999
1,5,22,0.716
1,5,23,0.369
1,6,0,0.3575
1,6,1,0.35675
1,6,2,0.4325
1,6,3,0.46425
1,6,4,0.49175
1,6,5,0.496
1,6,6,0.4577500000000001
1,6,7,0.9422499999999999
1,6,8,0.83175
1,6,9,0.69325
1,6,10,0.7314999999999999
1,6,11,0.5914999999999999
1,6,12,0.6922500000000001
1,6,13,0.44425000000000003
1,6,14,0.43075
1,6,15,0.4345
1,6,16,0.6557499999999999
1,6,17,0.9232499999999999
1,6,18,0.9755000000000001
1,6,19,0.7925
1,6,20,0.63725
1,6,21,0.66025
1,6,22,0.41875
1,6,23,0.36
1,7,0,0.36725
1,7,1,0.36625
1,7,2,0.35425
1,7,3,0.35575
1,7,4,0.35425
1,7,5,0.357
1,7,6,0.35350000000000004
1,7,7,0.47275000000000006
1,7,8,0.6685000000000001
1,7,9,0.71425
1,7,10,0.59625
1,7,11,0.484
1,7,12,0.8517500000000001
1,7,13,1.09725
1,7,14,1.2109999999999999
1,7,15,0.8250000000000001
1,7,16,0.8590000000000001
1,7,17,0.79125
1,7,18,1.156
1,7,19,0.86275
1,7,20,0.6659999999999999
1,7,21,0.9032500000000001
1,7,22,0.45725000000000005
1,7,23,0.40975
1,8,0,0.376
1,8,1,0.35475
1,8,2,0.36224999999999996
1,8,3,0.3585
1,8,4,0.35875
1,8,5,0.35325
1,8,6,0.3495
1,8,7,0.6692500000000001
1,8,8,0.8199999999999998
1,8,9,0.40125
1,8,10,0.3657499999999999
1,8,11,0.4045000000000001
1,8,12,0.5035000000000002
1,8,13,2.8385
1,8,14,1.76525
1,8,15,0.31975
1,8,16,0.31275000000000003
1,8,17,0.40325000000000005
1,8,18,0.871
1,8,19,0.5025000000000001
1,8,20,0.5077499999999999
1,8,21,0.49125
1,8,22,0.38849999999999996
1,8,23,0.35225000000000006
1,9,0,0.45875000000000005
1,9,1,0.45475
1,9,2,0.35925
1,9,3,0.36849999999999994
1,9,4,0.35550000000000004
1,9,5,0.35025
1,9,6,0.43725
1,9,7,0.9915
1,9,8,0.78425
1,9,9,0.44249999999999995
1,9,10,0.3660000000000002
1,9,11,0.3534999999999997
1,9,12,0.33350000000000024
1,9,13,0.6007500000000002
1,9,14,0.36350000000000016
1,9,15,0.3417499999999999
1,9,16,0.3305
1,9,17,0.34675
1,9,18,0.607
1,9,19,0.586
1,9,20,0.519
1,9,21,0.541
1,9,22,0.4015
1,9,23,0.3575
1,10,0,0.356
1,10,1,0.35825
1,10,2,0.35700000000000004
1,10,3,0.37775
1,10,4,0.49275
1,10,5,0.37375
1,10,6,0.36025
1,10,7,0.8672500000000001
1,10,8,0.831
1,10,9,0.6869999999999999
1,10,10,0.45450000000000007
1,10,11,0.4245
1,10,12,1.47475
1,10,13,0.42100000000000004
1,10,14,0.33999999999999997
1,10,15,0.327
1,10,16,0.3194999999999999
1,10,17,0.42924999999999996
1,10,18,0.65175
1,10,19,0.6315
1,10,20,1.0597500000000002
1,10,21,0.521
1,10,22,0.42600000000000005
1,10,23,0.36774999999999997
1,11,0,0.36149999999999993
1,11,1,0.36975
1,11,2,0.3695
1,11,3,0.349
1,11,4,0.347
1,11,5,0.34925
1,11,6,0.3525
1,11,7,0.48975
1,11,8,0.7522499999999999
1,11,9,0.4115
1,11,10,0.57375
1,11,11,0.34025000000000005
1,11,12,0.8645
1,11,13,0.334
1,11,14,0.3457500000000001
1,11,15,0.3550000000000001
1,11,16,0.33974999999999994
1,11,17,0.4272499999999999
1,11,18,0.6765
1,11,19,0.6027499999999999
1,11,20,0.5959999999999999
1,11,21,0.5395
1,11,22,0.4275
1,11,23,0.40750000000000003
1,12,0,0.44199999999999995
1,12,1,0.43125
1,12,2,0.44525
1,12,3,0.51425
1,12,4,0.52125
1,12,5,0.5215000000000001
1,12,6,0.62375
1,12,7,1.0747499999999999
1,12,8,1.02475
1,12,9,0.62325
1,12,10,0.5345
1,12,11,0.44699999999999984
1,12,12,0.49175000000000024
1,12,13,0.504
1,12,14,0.33275
1,12,15,0.3275
1,12,16,0.3265000000000001
1,12,17,0.36075
1,12,18,0.99475
1,12,19,1.2302499999999998
1,12,20,0.6222500000000001
1,12,21,0.76525
1,12,22,0.43024999999999997
1,12,23,0.36875
1,13,0,0.43650000000000005
1,13,1,0.52
1,13,2,0.5175
1,13,3,0.5872499999999999
1,13,4,0.5269999999999999
1,13,5,0.5315
1,13,6,0.5845
1,13,7,1.32625
1,13,8,0.9259999999999999
1,13,9,0.874
1,13,10,0.7539999999999999
1,13,11,0.625
1,13,12,0.7010000000000001
1,13,13,0.4727499999999998
1,13,14,0.45675
1,13,15,0.578
1,13,16,0.5447500000000001
1,13,17,0.47650000000000003
1,13,18,1.4005
1,13,19,1.42225
1,13,20,0.7535000000000001
1,13,21,0.7985
1,13,22,0.6034999999999999
1,13,23,0.37375
1,14,0,0.3735
1,14,1,0.432
1,14,2,0.48
1,14,3,0.44249999999999995
1,14,4,0.53325
1,14,5,0.531
1,14,6,0.6844999999999999
1,14,7,1.4565000000000001
1,14,8,0.75325
1,14,9,0.5119999999999999
1,14,10,0.6795000000000001
1,14,11,0.5949999999999999
1,14,12,2.3192500000000003
1,14,13,0.4179999999999998
1,14,14,0.40849999999999986
1,14,15,0.7169999999999999
1,14,16,0.48400000000000004
1,14,17,0.428
1,14,18,0.55875
1,14,19,1.0817500000000002
1,14,20,0.501
1,14,21,0.532
1,14,22,0.4415
1,14,23,0.49225
1,15,0,0.43
1,15,1,0.358
1,15,2,0.35475
1,15,3,0.352
1,15,4,0.4345
1,15,5,0.436
1,15,6,0.561
1,15,7,1.0455
1,15,8,0.7737499999999999
1,15,9,0.8534999999999999
1,15,10,0.7187500000000001
1,15,11,0.5347500000000001
1,15,12,0.5115000000000003
1,15,13,3.1799999999999997
1,15,14,1.18875
1,15,15,0.37150000000000005
1,15,16,0.63025
1,15,17,0.41225
1,15,18,0.715
1,15,19,0.6805
1,15,20,0.58575
1,15,21,0.53275
1,15,22,0.4265
1,15,23,0.36224999999999996
1,16,0,0.35550000000000004
1,16,1,0.43525
1,16,2,0.5245
1,16,3,0.5275
1,16,4,0.6085
1,16,5,0.595
1,16,6,0.582
1,16,7,1.26525
1,16,8,1.458
1,16,9,0.93975
1,16,10,1.17775
1,16,11,1.1435
1,16,12,1.0767499999999999
1,16,13,1.3014999999999999
1,16,14,0.43900000000000006
1,16,15,0.7765000000000001
1,16,16,0.94675
1,16,17,0.748
1,16,18,1.02325
1,16,19,0.9205000000000001
1,16,20,0.91675
1,16,21,0.827
1,16,22,0.587
1,16,23,0.55525
1,17,0,0.554
1,17,1,0.587
1,17,2,0.69075
1,17,3,0.6125
1,17,4,0.6907500000000001
1,17,5,0.6315
1,17,6,1.0690000000000002
1,17,7,1.3622500000000002
1,17,8,1.19625
1,17,9,1.0635000000000003
1,17,10,0.8142500000000003
1,17,11,0.6099999999999998
1,17,12,1.0379999999999998
1,17,13,1.0195
1,17,14,0.6054999999999999
1,17,15,0.7157500000000001
1,17,16,0.89475
1,17,17,0.642
1,17,18,0.95475
1,17,19,0.93875
1,17,20,1.6695
1,17,21,0.8534999999999999
1,17,22,0.623
1,17,23,0.41225
1,18,0,0.38425
1,18,1,0.54225
1,18,2,0.5525
1,18,3,0.5515
1,18,4,0.50175
1,18,5,0.5725
1,18,6,0.59225
1,18,7,1.2962500000000001
1,18,8,1.2505
1,18,9,0.8467499999999999
1,18,10,1.0275
1,18,11,0.708
1,18,12,1.01475
1,18,13,0.8892500000000001
1,18,14,0.6025
1,18,15,0.52925
1,18,16,0.4325
1,18,17,0.5002500000000001
1,18,18,0.682
1,18,19,0.6935000000000001
1,18,20,0.6379999999999999
1,18,21,0.7127499999999999
1,18,22,0.54025
1,18,23,0.38125000000000003
1,19,0,0.46075000000000005
1,19,1,0.46075
1,19,2,0.49275
1,19,3,0.50225
1,19,4,0.5419999999999999
1,19,5,0.523
1,19,6,0.585
1,19,7,1.1007500000000001
1,19,8,1.5412500000000002
1,19,9,0.55575
1,19,10,0.72875
1,19,11,0.5967499999999999
1,19,12,1.2080000000000002
1,19,13,0.65825
1,19,14,0.38125000000000003
1,19,15,0.321
1,19,16,0.32175000000000004
1,19,17,1.6717499999999998
1,19,18,0.7342500000000001
1,19,19,0.5977499999999999
1,19,20,0.5377500000000001
1,19,21,0.6325000000000001
1,19,22,0.5297499999999999
1,19,23,0.39725000000000005
1,20,0,0.36425
1,20,1,0.364
1,20,2,0.36524999999999996
1,20,3,0.36449999999999994
1,20,4,0.36250000000000004
1,20,5,0.361
1,20,6,0.35999999999999993
1,20,7,0.651
1,20,8,1.046
1,20,9,0.69025
1,20,10,0.6637500000000001
1,20,11,0.73625
1,20,12,0.49250000000000005
1,20,13,0.553
1,20,14,0.601
1,20,15,1.79875
1,20,16,0.7075
1,20,17,0.49324999999999997
1,20,18,0.623
1,20,19,0.5765
1,20,20,0.56675
1,20,21,0.538
1,20,22,0.633
1,20,23,0.50925
1,21,0,0.4295
1,21,1,0.44075000000000003
1,21,2,0.41725
1,21,3,0.42025
1,21,4,0.41400000000000003
1,21,5,0.426
1,21,6,0.41025
1,21,7,0.5297499999999999
1,21,8,0.7372500000000001
1,21,9,0.7435
1,21,10,0.6895000000000001
1,21,11,0.466
1,21,12,0.46875
1,21,13,0.6094999999999999
1,21,14,0.472
1,21,15,0.52875
1,21,16,0.6517499999999999
1,21,17,0.6845000000000001
1,21,18,1.417
1,21,19,1.20925
1,21,20,1.18825
1,21,21,0.53175
1,21,22,0.4155
1,21,23,0.363
1,22,0,0.3855
1,22,1,0.37575
1,22,2,0.489
1,22,3,0.43000000000000005
1,22,4,0.384
1,22,5,0.3605
1,22,6,0.35675
1,22,7,0.61675
1,22,8,0.75925
1,22,9,0.516
1,22,10,2.18525
1,22,11,2.4147499999999997
1,22,12,0.6157499999999996
1,22,13,0.40225
1,22,14,0.3909999999999998
1,22,15,0.36850000000000005
1,22,16,0.3837499999999999
1,22,17,0.41275
1,22,18,0.6377499999999999
1,22,19,0.59975
1,22,20,0.591
1,22,21,0.57475
1,22,22,0.57375
1,22,23,0.38525
1,23,0,0.37700000000000006
1,23,1,0.3705
1,23,2,0.36124999999999996
1,23,3,0.36174999999999996
1,23,4,0.443
1,23,5,0.5245
1,23,6,0.5162499999999999
1,23,7,1.32275
1,23,8,0.8087500000000001
1,23,9,0.45249999999999985
1,23,10,0.6372500000000001
1,23,11,0.44399999999999995
1,23,12,0.5820000000000001
1,23,13,0.34350000000000014
1,23,14,0.35950000000000026
1,23,15,0.3607500000000001
1,23,16,0.3737500000000001
1,23,17,0.4185
1,23,18,0.50875
1,23,19,0.7012499999999999
1,23,20,0.5782499999999999
1,23,21,0.6287499999999999
1,23,22,0.42025
1,23,23,0.37600000000000006
1,24,0,0.37
1,24,1,0.36
1,24,2,0.359
1,24,3,0.35624999999999996
1,24,4,0.4505
1,24,5,0.5325
1,24,6,0.4475
1,24,7,1.17925
1,24,8,0.8785000000000001
1,24,9,0.5667500000000001
1,24,10,0.6159999999999999
1,24,11,0.48650000000000004
1,24,12,0.6157500000000002
1,24,13,0.609
1,24,14,0.398
1,24,15,0.36424999999999996
1,24,16,0.35774999999999985
1,24,17,0.41775
1,24,18,0.7862500000000001
1,24,19,1.0997500000000002
1,24,20,1.172
1,24,21,0.9665
1,24,22,0.5995
1,24,23,0.45225000000000004
1,25,0,0.45025
1,25,1,0.4655
1,25,2,0.43374999999999997
1,25,3,0.44075
1,25,4,0.43524999999999997
1,25,5,0.43300000000000005
1,25,6,0.44375
1,25,7,1.11375
1,25,8,0.654
1,25,9,0.5097499999999999
1,25,10,0.69675
1,25,11,0.9315
1,25,12,0.8309999999999997
1,25,13,0.42974999999999985
1,25,14,0.358
1,25,15,0.5405
1,25,16,0.697
1,25,17,0.40475000000000005
1,25,18,0.7015
1,25,19,0.8137500000000001
1,25,20,0.5605
1,25,21,0.5415000000000001
1,25,22,0.43925000000000003
1,25,23,0.38675000000000004
1,26,0,0.372
1,26,1,0.3595
1,26,2,0.35675
1,26,3,0.357
1,26,4,0.3795
1,26,5,0.4025
1,26,6,0.367
1,26,7,0.704
1,26,8,0.9102499999999999
1,26,9,0.6255
1,26,10,0.6695
1,26,11,0.4912499999999999
1,26,12,0.5254999999999999
1,26,13,1.04
1,26,14,0.3625
1,26,15,0.339
1,26,16,0.38025
1,26,17,0.355
1,26,18,0.56525
1,26,19,0.95125
1,26,20,0.604
1,26,21,0.50225
1,26,22,0.41975000000000007
1,26,23,0.35525
1,27,0,0.35300000000000004
1,27,1,0.371
1,27,2,0.39075000000000004
1,27,3,0.36225
1,27,4,0.34975
1,27,5,0.3495
1,27,6,0.361
1,27,7,0.36724999999999997
1,27,8,0.48974999999999996
1,27,9,0.7605000000000001
1,27,10,0.6145
1,27,11,0.54525
1,27,12,0.42475
1,27,13,0.41624999999999995
1,27,14,0.6812499999999999
1,27,15,1.85775
1,27,16,0.839
1,27,17,0.41825
1,27,18,0.525
1,27,19,0.5745
1,27,20,0.5365
1,27,21,0.52475
1,27,22,0.55775
1,27,23,0.44275000000000003
1,28,0,0.38475
1,28,1,0.3665
1,28,2,0.35774999999999996
1,28,3,0.3555
1,28,4,0.35675
1,28,5,0.36275
1,28,6,0.3595
1,28,7,0.4785
1,28,8,0.714
1,28,9,0.54325
1,28,10,0.6165
1,28,11,0.5924999999999999
1,28,12,0.6865000000000001
1,28,13,0.46324999999999994
1,28,14,0.3902500000000001
1,28,15,0.4187500000000002
1,28,16,0.5542500000000001
1,28,17,1.6890000000000003
1,28,18,1.6495
1,28,19,0.9430000000000001
1,28,20,0.772
1,28,21,0.5135000000000001
1,28,22,0.46125000000000005
1,28,23,0.41900000000000004
1,29,0,0.43225
1,29,1,0.5477500000000001
1,29,2,0.4902500000000001
1,29,3,0.46125000000000005
1,29,4,0.45575
1,29,5,0.4275
1,29,6,0.41025
1,29,7,0.77075
1,29,8,0.8139999999999998
1,29,9,0.6187499999999999
1,29,10,0.3955000000000001
1,29,11,0.37675000000000014
1,29,12,0.3755
1,29,13,0.7265000000000001
1,29,14,2.13225
1,29,15,2.1670000000000003
1,29,16,0.39275000000000004
1,29,17,0.48899999999999993
1,29,18,0.62125
1,29,19,0.54925
1,29,20,0.50725
1,29,21,0.5417500000000001
1,29,22,0.4435
1,29,23,0.36975
1,30,0,0.36000000000000004
1,30,1,0.35375000000000006
1,30,2,0.35324999999999995
1,30,3,0.35425000000000006
1,30,4,0.43500000000000005
1,30,5,0.497
1,30,6,0.5565
1,30,7,1.00975
1,30,8,0.9147500000000001
1,30,9,0.4804999999999999
1,30,10,0.6660000000000001
1,30,11,0.8697500000000001
1,30,12,0.5867500000000001
1,30,13,0.4289999999999998
1,30,14,0.3514999999999999
1,30,15,0.3664999999999998
1,30,16,0.38600000000000007
1,30,17,0.39125
1,30,18,0.8145
1,30,19,0.55125
1,30,20,0.511
1,30,21,0.58775
1,30,22,0.43074999999999997
1,30,23,0.36925
1,31,0,0.3665
1,31,1,0.363
1,31,2,0.364
1,31,3,0.36
1,31,4,0.35775
1,31,5,0.43525
1,31,6,0.43625
1,31,7,0.78625
1,31,8,1.14825
1,31,9,0.7665000000000001
1,31,10,0.4710000000000001
1,31,11,0.44699999999999973
1,31,12,0.47674999999999956
1,31,13,0.39649999999999996
1,31,14,0.37299999999999967
1,31,15,0.37475
1,31,16,0.39799999999999996
1,31,17,0.46075000000000005
1,31,18,0.613
1,31,19,0.7435
1,31,20,0.56525
1,31,21,0.518
1,31,22,0.45525
1,31,23,0.40775
2,1,0,0.38625
2,1,1,0.50675
2,1,2,0.425
2,1,3,0.38849999999999996
2,1,4,0.389
2,1,5,0.38749999999999996
2,1,6,0.369
2,1,7,0.5315000000000001
2,1,8,0.639
2,1,9,0.89025
2,1,10,0.7074999999999998
2,1,11,0.55775
2,1,12,0.5265
2,1,13,0.5635000000000001
2,1,14,0.6822499999999998
2,1,15,0.5162499999999999
2,1,16,0.5610000000000002
2,1,17,0.48924999999999996
2,1,18,0.90525
2,1,19,1.1612500000000001
2,1,20,0.573
2,1,21,0.50975
2,1,22,0.36775
2,1,23,0.3465
2,2,0,0.33075
2,2,1,0.339
2,2,2,0.33975
2,2,3,0.3505
2,2,4,0.35250000000000004
2,2,5,0.34950000000000003
2,2,6,0.34875
2,2,7,0.65975
2,2,8,0.7992499999999999
2,2,9,0.97675
2,2,10,0.7350000000000003
2,2,11,1.24725
2,2,12,1.10375
2,2,13,0.6222500000000001
2,2,14,0.6082500000000001
2,2,15,0.5740000000000001
2,2,16,0.65625
2,2,17,0.9615
2,2,18,1.3615000000000002
2,2,19,1.26375
2,2,20,1.1280000000000001
2,2,21,1.17425
2,2,22,0.49349999999999994
2,2,23,0.40950000000000003
2,3,0,0.38875
2,3,1,0.39575000000000005
2,3,2,0.4185
2,3,3,0.41475
2,3,4,0.38025000000000003
2,3,5,0.47874999999999995
2,3,6,0.455
2,3,7,0.853
2,3,8,0.86675
2,3,9,0.875
2,3,10,0.8127500000000001
2,3,11,0.6890000000000001
2,3,12,1.017
2,3,13,2.18475
2,3,14,0.52425
2,3,15,0.40325
2,3,16,0.5760000000000001
2,3,17,0.6392500000000001
2,3,18,1.3735
2,3,19,1.3809999999999998
2,3,20,0.761
2,3,21,0.73325
2,3,22,0.5267499999999999
2,3,23,0.45925
2,4,0,0.4595000000000001
2,4,1,0.46375
2,4,2,0.40249999999999997
2,4,3,0.35624999999999996
2,4,4,0.36075
2,4,5,0.4395
2,4,6,0.4345
2,4,7,0.919
2,4,8,0.8472500000000001
2,4,9,0.8875000000000002
2,4,10,0.5565000000000001
2,4,11,0.5797500000000001
2,4,12,0.5069999999999997
2,4,13,0.7537499999999999
2,4,14,0.6482499999999999
2,4,15,0.5605
2,4,16,0.46475
2,4,17,0.46599999999999997
2,4,18,0.58025
2,4,19,0.56375
2,4,20,0.57675
2,4,21,0.66425
2,4,22,0.5387500000000001
2,4,23,0.354
2,5,0,0.358
2,5,1,0.357
2,5,2,0.3605
2,5,3,0.419
2,5,4,0.351
2,5,5,0.35475
2,5,6,0.35550000000000004
2,5,7,0.9405000000000001
2,5,8,1.0162499999999999
2,5,9,0.8095
2,5,10,0.69075
2,5,11,0.8075
2,5,12,2.3155000000000006
2,5,13,3.8665000000000003
2,5,14,0.6265
2,5,15,0.63225
2,5,16,0.5395
2,5,17,0.62325
2,5,18,0.8525000000000001
2,5,19,0.6164999999999999
2,5,20,0.5235
2,5,21,0.501
2,5,22,0.40700000000000003
2,5,23,0.36225
2,6,0,0.36075
2,6,1,0.361
2,6,2,0.35675
2,6,3,0.35725
2,6,4,0.356
2,6,5,0.3545
2,6,6,0.35175
2,6,7,0.7155
2,6,8,1.16375
2,6,9,0.7442500000000001
2,6,10,0.85025
2,6,11,0.73125
2,6,12,0.7117500000000001
2,6,13,0.9199999999999999
2,6,14,0.36849999999999994
2,6,15,0.49849999999999994
2,6,16,0.46825000000000006
2,6,17,0.589
2,6,18,1.4835
2,6,19,1.09975
2,6,20,1.1360000000000001
2,6,21,0.73475
2,6,22,0.6902499999999999
2,6,23,0.449
2,7,0,0.404
2,7,1,0.3915
2,7,2,0.36925
2,7,3,0.3665
2,7,4,0.36424999999999996
2,7,5,0.4495
2,7,6,0.5229999999999999
2,7,7,0.97325
2,7,8,1.2035
2,7,9,1.1015
2,7,10,1.2169999999999999
2,7,11,0.96825
2,7,12,0.8539999999999999
2,7,13,0.9225000000000002
2,7,14,0.619
2,7,15,0.8387500000000001
2,7,16,0.7404999999999999
2,7,17,0.5002500000000001
2,7,18,1.5885
2,7,19,1.0532500000000002
2,7,20,0.9187500000000001
2,7,21,0.81525
2,7,22,0.6292500000000001
2,7,23,0.39025
2,8,0,0.385
2,8,1,0.373
2,8,2,0.374
2,8,3,0.44325000000000003
2,8,4,0.55075
2,8,5,0.4515
2,8,6,0.53725
2,8,7,1.19
2,8,8,0.8087500000000001
2,8,9,0.68475
2,8,10,0.9015000000000001
2,8,11,0.6365000000000002
2,8,12,0.9265000000000002
2,8,13,1.1715
2,8,14,0.5095000000000001
2,8,15,0.38175
2,8,16,0.44025000000000003
2,8,17,0.4445
2,8,18,0.57975
2,8,19,0.696
2,8,20,0.6547499999999999
2,8,21,0.6352500000000001
2,8,22,0.507
2,8,23,0.44275000000000003
2,9,0,0.44025000000000003
2,9,1,0.5387500000000001
2,9,2,0.446
2,9,3,0.44375000000000003
2,9,4,0.43875000000000003
2,9,5,0.43725
2,9,6,0.43300000000000005
2,9,7,0.73225
2,9,8,1.0750000000000002
2,9,9,0.7080000000000002
2,9,10,0.8185000000000002
2,9,11,0.7549999999999998
2,9,12,2.0997500000000002
2,9,13,1.1435
2,9,14,0.62625
2,9,15,0.6412499999999999
2,9,16,0.6327499999999999
2,9,17,0.48350000000000004
2,9,18,1.179
2,9,19,1.77975
2,9,20,0.61675
2,9,21,0.71125
2,9,22,0.5165
2,9,23,0.37775000000000003
2,10,0,0.371
2,10,1,0.3925
2,10,2,0.41175000000000006
2,10,3,0.36425
2,10,4,0.3615
2,10,5,0.36825
2,10,6,0.3775
2,10,7,0.48375
2,10,8,0.6275
2,10,9,0.6552500000000001
2,10,10,0.5555
2,10,11,0.5577500000000001
2,10,12,0.66575
2,10,13,0.46375
2,10,14,1.1165
2,10,15,1.02975
2,10,16,0.6965
2,10,17,0.5685
2,10,18,0.65025
2,10,19,1.2435
2,10,20,1.1245
2,10,21,0.527
2,10,22,0.44000000000000006
2,10,23,0.3835
2,11,0,0.37975
2,11,1,0.37
2,11,2,0.4195
2,11,3,0.47425
2,11,4,0.43875000000000003
2,11,5,0.5195
2,11,6,0.5315
2,11,7,1.2185000000000001
2,11,8,0.9889999999999999
2,11,9,0.986
2,11,10,1.0347499999999998
2,11,11,0.9855
2,11,12,1.03225
2,11,13,0.8832500000000001
2,11,14,0.39325000000000004
2,11,15,0.40025
2,11,16,0.5245
2,11,17,0.6752499999999999
2,11,18,1.0190000000000001
2,11,19,0.8522500000000001
2,11,20,0.8765
2,11,21,0.7555000000000001
2,11,22,0.6167499999999999
2,11,23,0.45275
2,12,0,0.53025
2,12,1,0.461
2,12,2,0.5435
2,12,3,0.59975
2,12,4,0.5912499999999999
2,12,5,0.5702499999999999
2,12,6,0.61525
2,12,7,1.3185
2,12,8,1.43025
2,12,9,0.647
2,12,10,0.60975
2,12,11,0.7472499999999999
2,12,12,0.7739999999999999
2,12,13,1.26
2,12,14,0.9057499999999998
2,12,15,1.2345000000000002
2,12,16,3.572
2,12,17,0.40700000000000003
2,12,18,0.526
2,12,19,0.70025
2,12,20,0.8045
2,12,21,0.888
2,12,22,0.53025
2,12,23,0.36524999999999996
2,13,0,0.36875
2,13,1,0.501
2,13,2,0.481
2,13,3,0.565
2,13,4,0.5952500000000001
2,13,5,0.44525
2,13,6,0.5359999999999999
2,13,7,1.171
2,13,8,1.021
2,13,9,0.8242499999999999
2,13,10,0.91575
2,13,11,0.7440000000000001
2,13,12,1.284
2,13,13,0.80375
2,13,14,0.64775
2,13,15,0.63475
2,13,16,0.556
2,13,17,0.6295000000000001
2,13,18,0.5887500000000001
2,13,19,0.753
2,13,20,0.70475
2,13,21,0.50375
2,13,22,0.5725
2,13,23,0.36475
2,14,0,0.36500000000000005
2,14,1,0.3675
2,14,2,0.36924999999999997
2,14,3,0.36375
2,14,4,0.36175
2,14,5,0.44625000000000004
2,14,6,0.44075000000000003
2,14,7,0.8714999999999999
2,14,8,1.12675
2,14,9,0.8445
2,14,10,0.68375
2,14,11,0.69975
2,14,12,0.7230000000000001
2,14,13,0.6910000000000001
2,14,14,0.41025000000000006
2,14,15,0.6215
2,14,16,0.60775
2,14,17,0.41350000000000003
2,14,18,0.8470000000000001
2,14,19,0.7929999999999999
2,14,20,1.124
2,14,21,0.5365
2,14,22,0.56625
2,14,23,0.42825
2,15,0,0.4265
2,15,1,0.3855
2,15,2,0.369
2,15,3,0.36250000000000004
2,15,4,0.35525
2,15,5,0.36275
2,15,6,0.3715
2,15,7,0.44699999999999995
2,15,8,0.567
2,15,9,0.6002500000000001
2,15,10,0.54425
2,15,11,0.5387500000000001
2,15,12,0.5569999999999999
2,15,13,1.02875
2,15,14,0.5415
2,15,15,1.06475
2,15,16,1.2215
2,15,17,1.17075
2,15,18,0.7182499999999999
2,15,19,0.678
2,15,20,1.5455
2,15,21,0.54275
2,15,22,1.30625
2,15,23,1.4609999999999999
2,16,0,1.1145
2,16,1,0.74675
2,16,2,0.40675
2,16,3,0.7285000000000001
2,16,4,0.36850000000000005
2,16,5,0.38475000000000004
2,16,6,0.37975
2,16,7,0.41774999999999995
2,16,8,0.50125
2,16,9,0.78875
2,16,10,0.5519999999999999
2,16,11,0.62775
2,16,12,0.8502500000000001
2,16,13,0.48624999999999996
